mass_g,radius_cm,density_g_cm3,temperature_K,luminosity_erg_s,X,Y3,Y4
1.5512960521047878e+24,10549635.00697744,315.42236335823327,8473717.045573605,5.0717577691240564e+23,0.14909990628881606,0.00022282051449211654,0.8306772731966927
2.0100641249331515e+24,11501185.297160977,315.42206513887004,8473713.101688761,6.57162995041131e+23,0.14909997068605577,0.0002228213659672189,0.8306772079479778
2.584333258982651e+24,12506109.846146313,315.4217223734862,8473708.568689728,8.449110350950411e+23,0.14910004470241967,0.00022282234463490104,0.8306771329529463
3.2974153769051626e+24,13564300.53216972,315.42133055898995,8473703.38702279,1.078041050669827e+24,0.14910012931025324,0.00022282346335460057,0.8306770472263931
4.176120511496133e+24,14675649.238282427,315.4208849646145,8473697.494122885,1.3653177086417907e+24,0.1491002255310531,0.0002228247356364459,0.8306769497333114
5.25109745747351e+24,15840047.852815766,315.4203806335094,8473690.824434595,1.7167605140502219e+24,0.14910033443511855,0.000222826175636837,0.8306768393892455
6.557189320370521e+24,17057388.269866277,315.4198123843453,8473683.309433233,2.1437599937208317e+24,0.1491004571412041,0.0002228277981540228,0.8306767150606428
8.1338037137574e+24,18327562.389800504,315.4191748129215,8473674.877646066,2.659198655069127e+24,0.14910059481616758,0.00022282961862366674,0.8306765755652097
1.0025297357097193e+25,19650462.119780317,315.4184622937779,8473665.4546735,3.277576636578585e+24,0.14910074867461723,0.00022283165311442582,0.8306764196722692
1.2281374827604726e+25,21025979.374307163,315.41766898182425,8473654.963210434,4.0151419664718246e+24,0.14910091997855793,0.00022283391832354335,0.8306762461031194
1.4957501220513207e+25,22454006.07578568,315.4167888139506,8473643.323067509,4.890025346081842e+24,0.14910111003703447,0.00022283643157245398,0.8306760535313938
1.811532847316479e+25,23934434.155105207,315.4158155106579,8473630.451192446,5.922379374386311e+24,0.14910132020577704,0.0002228392108024077,0.8306758405834214
2.18231351093241e+25,25467155.5522412,315.4147425776868,8473616.261691399,7.134522130088531e+24,0.1491015518868418,0.00022284227457014118,0.8306756058385889
2.615627916106425e+25,27052062.216873072,315.4135633076276,8473600.665850129,8.551085027511999e+24,0.14910180652825594,0.00022284564204354607,0.8306753478297014
3.1197664026504076e+25,28689046.10902064,315.4122707815643,8473583.57215543,1.0199164862425574e+25,0.14910208562365618,0.00022284933299739987,0.8306750650433472
3.703821702257195e+25,30377999.199697908,315.41085787069335,8473564.886316305,1.2108479963728358e+25,0.14910239071192927,0.00022285336780910665,0.8306747559202624
4.377738039283831e+25,32118813.471583728,315.4093172379475,8473544.511285301,1.4311530366698158e+25,0.1491027233768524,0.00022285776745448505,0.830674418855694
5.1523614531291645e+25,33911380.91970905,315.4076413396302,8473522.347279653,1.6843761923243656e+25,0.1491030852467305,0.0002228625535036022,0.8306740521997668
6.039491318375628e+25,35755593.55216055,315.4058224270411,8473498.291802604,1.974373426430544e+25,0.14910347799403484,0.00022286774811662943,0.8306736542578494
7.051933038940824e+25,37651343.39080079,315.4038525481038,8473472.239664515,2.3053292529206438e+25,0.149103903335038,0.00022287337403975677,0.8306732232909231
8.2035518925612e+25,39598522.472003914,315.40172354899784,8473444.083004123,2.6817742776382645e+25,0.14910436302944927,0.00022287945460114012,0.8306727575159505
9.509328002000773e+25,41597022.84740603,315.39942707578723,8473413.711309664,3.1086030989506826e+25,0.1491048588800489,0.0002228860137069067,0.8306722551062451
1.0985412409446695e+26,43646736.584671974,315.39695457605126,8473381.011440115,3.5910925592565758e+25,0.14910539273232018,0.00022289307583718614,0.8306717141918435
1.2649184230620177e+26,45747555.76827571,315.39429730050944,8473345.86764649,4.134920338696378e+25,0.14910596647408147,0.00022290066604219936,0.8306711328598771
1.451930886519237e+26,47899372.50029633,315.39144630466905,8473308.161592692,4.746183882318992e+25,0.14910658203511387,0.00022290880993842502,0.8306705091549486
1.6615797240155567e+26,50102078.90122652,315.3883924504637,8473267.77237646,5.4314196519021744e+25,0.14910724138679157,0.0002229175337048197,0.8306698410795045
1.8960066062855748e+26,52355567.11079666,315.38512640788485,8473224.576550705,6.197622693562964e+25,0.14910794654170553,0.00022292686407905492,0.8306691265942162
2.157499906044841e+26,54659729.28881156,315.38163865662,8473178.448144564,7.052266512230943e+25,0.1491086995532905,0.0002229368283538357,0.8306683636183565
2.4485009182584477e+26,57014457.61599958,315.3779194877012,8473129.25868445,8.00332324398684e+25,0.14910950251544514,0.0002229474543732693,0.8306675500301824
2.7716101744188442e+26,59419644.29487704,315.3739590051441,8473076.877215134,9.059284117199586e+25,0.14911035756215416,0.00022295877052930314,0.8306666836673173
3.129593848522761e+26,61875181.55062248,315.36974712759775,8473021.170320837,1.0229180193316572e+26,0.1491112668671059,0.0002229708057582273,0.8306657623271366
3.525390252441659e+26,64380961.63409932,315.36527303101127,8472962.00214623,1.1522603388411552e+26,0.14911223398434417,0.0002229835915768868,0.8306647824240798
3.962116418384281e+26,66936876.81883101,315.3605272795446,8472899.234417496,1.2949727729183356e+26,0.14911325873972547,0.00022299715431018137,0.8306637441059652
4.443074766152498e+26,69542819.40151146,315.35549878701636,8472832.72646343,1.4521330871556813e+26,0.14911434452404596,0.00022301152618051752,0.8306626439497744
4.971759852895684e+26,72198681.7070165,315.3501767469167,8472762.33523643,1.6248815887163292e+26,0.1491154936665159,0.00022302673826874036,0.8306614795952162
5.551865203072e+26,74904356.08744326,315.34455017564534,8472687.915333621,1.814423325388091e+26,0.14911670853413686,0.00022304282218358734,0.8306602486436805
6.1872902163262754e+26,77659734.92305218,315.3386079141891,8472609.319017878,2.0220303077835855e+26,0.1491179915312778,0.00022305981005857274,0.8306589486586645
6.882147150998452e+26,80464710.623223,315.3323386297945,8472526.396238836,2.249043752862088e+26,0.14911934509928165,0.00022307773454899684,0.8306575771661703
7.640768180977386e+26,83319175.6274203,315.3257308176534,8472438.994653994,2.496876347784921e+26,0.1491207717160626,0.00022309662882901915,0.8306561316551092
8.467712523616498e+26,86223022.40616629,315.31877280256583,8472346.959649788,2.7670145331053258e+26,0.14912227389570207,0.00022311652658881662,0.83065460957771
9.367773636430789e+26,89176143.46202643,315.3114527406503,8472250.134362629,3.061020804283193e+26,0.14912385418803878,0.00022313746203182744,0.8306530083499303
1.0345986480293718e+27,92178431.33060133,315.303758621022,8472148.35970002,3.3805360305028595e+26,0.1491255151782582,0.0002231594698720783,0.8306513253518706
1.1407634846856505e+27,95229778.58153018,315.29567826749064,8472041.47436161,3.727281789761444e+26,0.14912725948647657,0.00022318258533159772,0.8306495579281927
1.2558258747909093e+27,98330077.81949992,315.2871993402787,8471929.314860351,4.1030627191818866e+26,0.14912908976732295,0.00022320684413792646,0.83064770338854
1.380366186440729e+27,101479221.68526414,315.27830933771565,8471811.715543604,4.5097688794940816e+26,0.1491310087095161,0.00022323228252170917,0.830645759007963
1.5149919052886922e+27,104677102.85667126,315.2689955979605,8471688.508614235,4.9493781326136105e+26,0.149133019035439,0.00022325893721438555,0.8306437220273475
1.660338390698806e+27,107923614.0496968,315.2592453007249,8471559.524151828,5.4239585312355134e+26,0.14913512350070943,0.00022328684544598658,0.8306415896538454
1.81706963718105e+27,111218648.01948732,315.24904546899904,8471424.590133797,5.935670719346857e+26,0.14913732489374668,0.00022331604494301685,0.8306393590613113
1.9858790408823163e+27,114562097.56140552,315.23838297079,8471283.532456623,6.486770342549072e+26,0.14913962603533304,0.00022334657392643505,0.8306370273907414
2.1674901709049332e+27,117953855.51209019,315.22724452086646,8471136.174957044,7.079610467067503e+26,0.14914202977817312,0.00022337847110975707,0.830634591750718
2.3626575452243963e+27,121393814.75051302,315.2156166825056,8470982.339433253,7.716644006310192e+26,0.1491445390064472,0.00022341177569723972,0.8306320492178564
2.5721674109787295e+27,124881868.1990506,315.20348586924626,8470821.845666239,8.400426153826792e+26,0.14914715663536182,0.0002234465273821943,0.8306293968372569
2.7968385289008193e+27,128417908.82455528,315.1908383466645,8470654.511440963,9.133616821501276e+26,0.14914988561069523,0.00022348276634538968,0.8306266316229602
3.0375229616655207e+27,132001829.6394345,315.17766023413975,8470480.152567748,9.918983081799561e+26,0.1491527289083371,0.00022352053325357853,0.8306237505584102
3.2951068659230054e+27,135633523.71636826,315.16393507618375,8470298.582903527,1.0759401642066425e+27,0.1491556953685765,0.00022355987815260737,0.8306207447532717
3.5705112877893936e+27,139312884.16361266,315.1496532454959,8470109.61437287,1.1657861241060645e+27,0.1491587771265557,0.0002236008260636838,0.8306176220473815
3.864692961566094e+27,143039804.12434596,315.13479831091524,8469913.056989824,1.261746508518621e+27,0.1491619823413816,0.00022364342687056183,0.8306143742317488
4.178645111457974e+27,146814176.80423698,315.1193558246099,8469708.718879588,1.364143335252776e+27,0.14916531410551626,0.00022368772317278763,0.8306109981713118
4.513398256061983e+27,150635895.4599839,315.1033112015479,8469496.40629964,1.473310561168832e+27,0.149168775539147,0.00022373375805024307,0.8306074907028036
4.8700210153954484e+27,154504853.40041843,315.0866497213241,8469275.923661307,1.5895943262782662e+27,0.14917236978972692,0.00022378157506241825,0.8306038486352115
5.249620920234599e+27,158420943.98761162,315.0693565299772,8469047.073551252,1.7133531973813066e+27,0.14917610003148124,0.000223831218247799,0.8306000687502718
5.653345223533326e+27,162384060.63798967,315.0514166418448,8468809.656752994,1.84495841111281e+27,0.14917996946490944,0.00022388273212334926,0.8305961478029681
6.082381713691067e+27,166394096.82344824,315.0328149414166,8468563.472268626,1.9847941162646874e+27,0.14918398131627958,0.00022393616168414558,0.8305920825220371
6.537959529439152e+27,170450946.07246503,315.0135361851875,8468308.317340367,2.1332576152518284e+27,0.14918813883712229,0.00022399155240315026,0.8305878696104754
7.021349976114866e+27,174554501.97122476,314.993565003542,8468043.98747229,2.290759604586981e+27,0.1491924453037117,0.00022404895023109451,0.8305835057460581
7.533867343090747e+27,178704658.18633744,314.97288254627614,8467770.27645199,2.4577244222387755e+27,0.1491969120793532,0.00022410841391383947,0.8305789795067338
8.076869722128264e+27,182901308.42478147,314.95147952536615,8467486.9763717,2.634590271616804e+27,0.1492015272872219,0.00022416996713933647,0.8305743027456395
8.651759826423109e+27,187144346.43262175,314.92933721894883,8467193.87765087,2.8218094556228303e+27,0.1492063014455578,0.0002242336682448575,0.8305694648861981
9.259985810109414e+27,191433666.03825969,314.9064397719169,8466890.769058568,3.019848627650671e+27,0.14921123792432162,0.00022429956509408536,0.830564462510585
9.903042087990262e+27,195769161.13341793,314.88277121227327,8466577.437734876,3.229189017907129e+27,0.14921634011628307,0.0002243677060312844,0.8305592921776864
1.0582470155261164e+28,200150725.67427114,314.8583154533645,8466253.669212723,3.4503266650274135e+27,0.1492216114357526,0.00022443813988091757,0.8305539504243672
1.129985940699207e+28,204578253.68256846,314.8330562958309,8465919.24744004,3.683772645712291e+27,0.14922705531802535,0.00022451091594856705,0.8305484337660268
1.2056847957135407e+28,209051639.2785688,314.80697285540697,8465573.954801641,3.9300533183496913e+27,0.14923268621330182,0.0002245861008492877,0.8305427276858498
1.2855123456823408e+28,213570776.62127754,314.780057379009,8465217.572140347,4.189710519583994e+27,0.14923848676930923,0.0002246637129827562,0.8305368495177088
1.3696423911722286e+28,218135559.90631327,314.7522892342752,8464849.87878023,4.463301782251876e+27,0.14924447035100863,0.00022474381820731322,0.8305307858307849
1.4582538498205887e+28,222745883.42918584,314.7236517904588,8464470.652549898,4.751400587579059e+27,0.14925064047266673,0.0002248264677666384,0.8305245330595674
1.5515308378114084e+28,227401641.55660227,314.69412831402434,8464079.669803767,5.054596568235294e+27,0.1492570006666656,0.00022491171339253683,0.8305180876199427
1.6496627511860798e+28,232102728.7621717,314.66369724527544,8463676.70544429,5.373495744525245e+27,0.149263565846413,0.0002249996247269289,0.830511434528861
1.7528443469652716e+28,236849039.56114736,314.6323506301106,8463261.532943174,5.708720697357892e+27,0.14927031798792664,0.0002250902213923238,0.8305045917906819
1.8612758240584862e+28,241640468.5081933,314.60006717140703,8462833.924365046,6.060910770459386e+27,0.14927727093552798,0.00022518357232217034,0.8304975454921507
1.9751629039373302e+28,246476910.26617143,314.5668297445263,8462393.65039121,6.430722318215009e+27,0.14928442828871438,0.00022527973122255632,0.830490291980064
2.0947169110488438e+28,251358259.6167841,314.5326156031392,8461940.48034102,6.818828918445752e+27,0.14929180696432529,0.00022537877272115603,0.8304828142629544
2.220154852945163e+28,256284411.380797,314.49741796859996,8461474.182192866,7.225921514976013e+27,0.1492993852620766,0.00022548071264783792,0.8304751340252765
2.351699500105581e+28,261255260.4152305,314.46121442995127,8460994.522608422,7.652708603202577e+27,0.14930717888862788,0.00022558562472947317,0.8304672354866435
2.4895794654270138e+28,266270701.6968687,314.4239875039044,8460501.266957141,8.099916481116243e+27,0.14931519150226502,0.00022569356469064554,0.8304591149330453
2.634029283359436e+28,271330630.3281886,314.3857139869865,8459994.179337448,8.568289445108939e+27,0.14932344034001416,0.00022580460962875275,0.830450755050358
2.7852894886616276e+28,276434941.4526967,314.3463869874873,8459473.022597842,9.058589903129545e+27,0.14933190319225967,0.00022591877648809832,0.8304421780312531
2.943606694754011e+28,281583530.2520535,314.3059836433399,8458937.558361476,9.57159854172394e+27,0.14934059610618008,0.0002260361415272201,0.8304333677522935
3.1092336716441015e+28,286776292.0854341,314.2644798615113,8458387.547051264,1.0108114621792248e+28,0.14934953792311265,0.00022615678584751245,0.8304243052910407
3.2824294234004743e+28,292013122.3501784,314.2218697718996,8457822.747908846,1.0668956024078487e+28,0.1493587034333238,0.00022628072324066864,0.8304150158434364
3.463459265151675e+28,297293916.4784498,314.1781296781528,8457242.919019839,1.1254959399299832e+28,0.14936811018164553,0.00022640803383126054,0.8304054817845241
3.65259489958547e+28,302618570.09064955,314.1332352708182,8456647.81733943,1.1866980476553167e+28,0.1493777770349723,0.0002265388003449044,0.8303956841646837
3.8501144929247237e+28,307986978.8471873,314.0871804758873,8456037.1987112,1.2505894070990854e+28,0.149387678773252,0.00022667303806008182,0.8303856481886888
4.0563027503551815e+28,313399038.5021322,314.03993464788437,8455410.817892624,1.3172594280823457e+28,0.14939784921897384,0.0002268108538456217,0.8303753399271815
4.2714509908820095e+28,318854644.89685476,313.99149244829,8454768.42857836,1.3867994620395269e+28,0.1494082610680832,0.00022695226079227232,0.8303647866711255
4.495857221589532e+28,324353693.96348894,313.94182282249596,8454109.78342398,1.4593028157413342e+28,0.14941894884521828,0.00022709736798951679,0.8303539537867931
4.729826211281422e+28,329896081.7281768,313.89092005551777,8453434.634069549,1.5348647644549308e+28,0.14942988585962325,0.00022724619052347445,0.8303428679498541
4.973669563475957e+28,335481704.31499034,313.83875264151413,8452742.731163332,1.6135825646123478e+28,0.1494411074601657,0.00022739883992608042,0.8303314936999091
5.227705788732809e+28,341110457.9392294,313.78531562714414,8452033.824385298,1.6955554645183872e+28,0.14945258484403337,0.00022755532909143745,0.8303198598268761
5.492260376286751e+28,346782238.91108346,313.73057709850866,8451307.662471179,1.7808847156155122e+28,0.14946435409978,0.00022771577189549614,0.8303079301283254
5.767665864964217e+28,352496943.7027095,313.67452462475967,8450563.993236547,1.869673592164092e+28,0.149476404209202,0.0002278802098978433,0.830295715580901
6.054261913358585e+28,358254468.76184946,313.6171469332928,8449802.5635972,1.9620273748904272e+28,0.1494887212322846,0.00022804868066000255,0.8302832300870563
6.352395369239564e+28,364054710.6930283,313.558411714044,8449023.11959952,2.0580533843467884e+28,0.14950134188508069,0.00022822130089761254,0.8302704368140226
6.6624203381726e+28,369897566.26811206,313.4983065463949,8448225.406442016,2.157860991931614e+28,0.14951425478434446,0.0002283981133591673,0.8302573471022973
6.984698251324216e+28,375782932.2972863,313.4368130940705,8447409.168495758,2.261561608069428e+28,0.149527462719379,0.0002285791833801643,0.8302439580972417
7.319597932428952e+28,381710705.62469465,313.3739194396164,8446574.149331544,2.369268686519977e+28,0.14954095287879063,0.00022876455264244676,0.8302302825685678
7.667495663893073e+28,387680783.265103,313.30959270518537,8445720.091748266,2.4810977517505597e+28,0.14955476298359194,0.0002289543420467822,0.8302162826743622
8.028775252012071e+28,393693062.40180427,313.24382120948763,8444846.737794086,2.5971664052290283e+28,0.14956887947846403,0.0002291485934175855,0.8302019719281193
8.40382809127664e+28,399747440.2578624,313.17658562474264,8443953.828787172,2.7175943079136513e+28,0.1495833071936668,0.00022934737781538046,0.8301873454285188
8.793053227743168e+28,405843814.16170406,313.10786747478136,8443041.10534366,2.8425031941223194e+28,0.14959804882570862,0.00022955076364001092,0.8301724004106522
9.196857421444671e+28,411982081.5481032,313.0376473648217,8442108.307402493,2.9720168741689003e+28,0.14961310922065416,0.0002297588233158251,0.8301571319560309
9.615655207818885e+28,418162139.9587597,312.9659067984865,8441155.17425013,3.106261236060557e+28,0.14962849098689607,0.00022997162646810296,0.8301415373866367
1.0049868958127237e+29,424383887.043425,312.8926263069238,8440181.444545442,3.245364246414213e+28,0.14964419902391018,0.00023018924698420991,0.8301256117291065
1.0499928938842897e+29,430647220.64085966,312.8177792315883,8439186.856345292,3.389455967217996e+28,0.14966025557583384,0.00023041178660803107,0.830109332637559
1.09662733699827e+29,436952038.6253734,312.74136159363235,8438171.147124298,3.5386685240325062e+28,0.1496766279578399,0.00023063926185514896,0.8300927327803058
1.1449348482359046e+29,443298238.90583336,312.6633468979051,8437134.053803578,3.6931361015074994e+28,0.14969333791946754,0.0002308717751255736,0.8300757903054077
1.194960857372782e+29,449685719.5749997,312.5837163975364,8436075.312781159,3.8529949720562867e+28,0.14971038842353251,0.00023110940017409383,0.8300585021762943
1.2467516063808972e+29,456114378.9124325,312.50244335436935,8434994.659953624,4.018383494775411e+28,0.14972780175719005,0.00023135224187148973,0.8300408460009393
1.3003541548154925e+29,462584115.23931825,312.41952329761426,8433891.830736278,4.189442077974169e+28,0.14974554624000172,0.00023160032111524121,0.8300228534388839
1.3558163850843524e+29,469094826.99493086,312.3349221240576,8432766.560092924,4.366313189806945e+28,0.14976366195563334,0.00023185377227435752,0.8300044842720933
1.4131870075972906e+29,475646412.7309147,312.2486359822633,8431618.582561148,4.549141350017949e+28,0.14978211566044197,0.00023211261523811843,0.8299857717243208
1.472515565793195e+29,482238771.11298424,312.1606306758342,8430447.632278029,4.738073122273738e+28,0.14980094765323024,0.00023237698644817828,0.8299666753603224
1.533852441042544e+29,488871801.0019638,312.07089469507616,8429253.443006827,4.9332571267984875e+28,0.1498201432277325,0.00023264693656730142,0.829947209835701
1.597248857422902e+29,495545401.29241914,311.9794092097735,8428035.74815666,5.134843988734413e+28,0.1498397054198984,0.0002329225450875122,0.8299273720350149
1.6627568863650885e+29,502259470.9890798,311.886155605335,8426794.280813713,5.34298634557779e+28,0.14985963674456695,0.00023320389139952776,0.8299071593640344
1.7304294511676627e+29,509013909.2019928,311.79111558700816,8425528.773767443,5.5578388331725775e+28,0.14987993894692195,0.0002334910545534827,0.8298865699985254
1.8003203313774082e+29,515808615.2196495,311.6942638268998,8424238.959538277,5.779558093519547e+28,0.14990063086919847,0.00023378414159506072,0.8298655849892074
1.8724841670336175e+29,522643488.5371748,311.5955795097661,8422924.570399746,6.008302781005087e+28,0.149921720427761,0.00023408324332030694,0.8298441963289196
1.946976462773553e+29,529518428.60123247,311.4950608192893,8421585.338393893,6.244233476225508e+28,0.1499431693858145,0.00023438837808347092,0.8298224422361029
2.0238535917973023e+29,536433335.045019,311.39266561387365,8420220.995369323,6.4875127145834335e+28,0.14996503754312765,0.00023469972065822713,0.829800262736215
2.1031727996891756e+29,543388107.6172662,311.2883986075636,8418831.273005499,6.738304941916972e+28,0.14998727083009664,0.00023501726594203723,0.8297777119039622
2.1849922080937606e+29,550382646.3033453,311.1822068461325,8417415.9028539,6.996776496505581e+28,0.15000993194548892,0.00023534119577058257,0.8297547268587413
2.2693708182444253e+29,557416851.493885,311.07408003972733,8415974.616375487,7.26309562759017e+28,0.15003299584533641,0.0002356715531799735,0.8297313326014846
2.3563685143415665e+29,564490623.3126767,310.96402518405625,8414507.144930702,7.53743236851535e+28,0.15005643321859832,0.0002360083748245167,0.8297075584065781
2.4460460667789207e+29,571603862.0119861,310.8519971630093,8413013.219819332,7.819958664729823e+28,0.15008031129160265,0.0002363518529016807,0.8296833368554964
2.538465135215418e+29,578756468.1232176,310.73798983295995,8411492.5723096,8.110848337910137e+28,0.1501046026908298,0.00023670202954285488,0.8296586952796282
2.6336882714903876e+29,585948341.9914004,310.6219989061926,8409944.933648549,8.410276892197052e+28,0.15012927555170302,0.00023705894047311844,0.8296336655078248
2.731778922380048e+29,593179384.2463031,310.5039774247026,8408370.035114592,8.718421655675244e+28,0.1501544018656805,0.000237422789087744,0.8296081753452326
2.8328014321930715e+29,600449495.8125591,310.3839203349413,8406767.608035786,9.035461763811453e+28,0.15017995180116647,0.00023779361660812787,0.8295822545822262
2.9368210452029972e+29,607758577.5820346,310.2618089594527,8405137.383801492,9.36157800603401e+28,0.15020592874238442,0.00023817151860949491,0.8295558997390069
3.0439039079153583e+29,615106530.3879143,310.13764061137744,8403479.093897935,9.696952777755752e+28,0.15023229720468495,0.0002385565290741425,0.8295291462662417
3.154117071167735e+29,622493255.3695415,310.01136576561026,8401792.469953151,1.004177019395461e+29,0.15025913590855655,0.00023894886734942975,0.8295019152240949
3.267528492060041e+29,629918653.9833397,309.88298093467085,8400077.243754448,1.0396216069613059e+29,0.15028641153835828,0.00023934857333017168,0.8294742398883124
3.384207035713462e+29,637382627.6345515,309.75246766305526,8398333.147257576,1.0760477732415535e+29,0.15031412734557284,0.00023975574704244605,0.8294461169073856
3.504222476855867e+29,644885077.8577299,309.61980755762323,8396559.912628062,1.1134744060193021e+29,0.15034228654609377,0.0002401704896763243,0.8294175429642309
3.627645501231407e+29,652425906.3170359,309.4849822904173,8394757.272268914,1.151920544447026e+29,0.1503708923191429,0.0002405929036070066,0.829388514777251
3.7545477068328664e+29,660005014.8065357,309.34797360143585,8392924.958848163,1.191405375269274e+29,0.15039994780623098,0.00024102309241651187,0.8293590291013534
3.885001604953923e+29,667622305.2504622,309.2087633014178,8391062.705326635,1.2319482289125133e+29,0.1504294561101312,0.00024146116091585852,0.8293290827289537
4.0190806210601985e+29,675277679.7034687,309.06733327464747,8389170.244985467,1.2735685754418419e+29,0.15045942029381926,0.00024190721516776728,0.8292986724910136
4.156859095476683e+29,682971040.3508406,308.9236654817759,8387247.311452692,1.316286020383941e+29,0.15048984337944893,0.0002423613625098929,0.829267795258042
4.298412283889483e+29,690702289.5087095,308.77774196261197,8385293.638731419,1.3601203004158303e+29,0.15052072834728825,0.00024282371157831057,0.8292364479411342
4.44381635766073e+29,698471329.8766087,308.62952455728316,8383308.96123494,1.4050912920834944e+29,0.15055212781050548,0.00024329445389985443,0.8292045777355955
4.5931484039536096e+29,706278064.0436844,308.47903494541407,8381293.013787792,1.4512189823177684e+29,0.1505839480095026,0.00024377354222437868,0.8291722784482738
4.746486425667029e+29,714122394.4755702,308.326236214769,8379245.531667847,1.4985234616639234e+29,0.1506162388126044,0.00024426116631176363,0.8291395000210846
4.903909341176762e+29,722004224.0137262,308.17111074951276,8377166.250662727,1.5470249457080075e+29,0.15064900302248427,0.0002447574402390118,0.8291062395372775
5.065496983882277e+29,729923455.9112312,308.0136189958839,8375054.90708457,1.596743773442194e+29,0.15068229747056097,0.00024526256893336336,0.8290724399605065
5.231330101557218e+29,737879993.2843567,307.8537864369989,8372911.237766958,1.647700372150918e+29,0.15071601957334305,0.0002457764953992506,0.8290382039312585
5.4014903555012995e+29,745873739.0982443,307.6915748509432,8370734.980109048,1.6999152497503364e+29,0.15075022324792772,0.00024629942268768055,0.8290034773293853
5.57606031949279e+29,753904597.0234538,307.5269436072732,8368525.872145206,1.753409039108084e+29,0.15078496864452967,0.00024683156643077623,0.8289681997890403
5.7551234785391424e+29,761972470.5723001,307.3599211914591,8366283.652514459,1.8082024431358643e+29,0.15082014622107126,0.00024737286186853676,0.828932480917061
5.9387642274247484e+29,770077263.4013686,307.19044402075866,8364008.060515541,1.864316246210071e+29,0.15085587301750034,0.00024792362273819434,0.8288962033597622
6.127067869053284e+29,778218879.2870868,307.01854265419036,8361698.836134122,1.9217713069902312e+29,0.1508920346870258,0.0002484837788789348,0.8288594815340959
6.320120612584522e+29,786397222.1504794,306.84415185131144,8359355.720073387,1.9805885539432136e+29,0.15092875292643942,0.0002490536559605419,0.8288221934176008
6.518009571362505e+29,794612196.0318345,306.66730430184685,8356978.453781271,2.0407889777944836e+29,0.1509659084514587,0.0002496331782393242,0.8287844583703027
6.720822760634883e+29,802863705.1162797,306.48793307262576,8354566.77948131,2.1023936268908262e+29,0.15100362774050805,0.0002502226837479789,0.8287461495757448
6.928649095060546e+29,811151653.7075088,306.30607304120133,8352120.440199968,2.1654235992818e+29,0.15104178643799937,0.0002508220909745174,0.8287073914710269
7.141578386006068e+29,819475946.6217151,306.12162823219296,8349639.179809609,2.2299000634765976e+29,0.15108058341628322,0.0002514318648371348,0.8286679847188804
7.359701338627169e+29,827836488.4396147,305.93468907108314,8347122.743009252,2.2958442015430685e+29,0.15111975746458445,0.0002520516955886482,0.8286281908398276
7.583109548735988e+29,836233183.1307114,305.74518748672773,8344570.875364035,2.363277172806791e+29,0.1511594390608331,0.0002526819365462113,0.8285878790026214
