mass_g,radius_cm,density_g_cm3,temperature_K,luminosity_erg_s,X,Y3,Y4
2.341900358023986e+31,1599383125.6721854,1081.1239795900985,9895708.378457567,1.3701287073013193e+30,0.024508316406862744,9.348188001896932e-06,0.9554823354051356
2.4013775701906945e+31,1616413458.4739046,1068.8162822341715,9878217.768354919,1.4229138293238618e+30,0.025058943680798577,9.761371553631905e-06,0.9549312949476482
2.4618080869445593e+31,1633551282.502968,1056.4797313663316,9860394.967119653,1.4774625846101088e+30,0.025626376831072085,1.0195371104486772e-05,0.9543634277978238
2.5231929824634973e+31,1650797589.7117517,1044.1183703180318,9842235.630987477,1.5338201902159835e+30,0.026210989791471965,1.0651274011161253e-05,0.9537783589345172
2.5855329828803934e+31,1668153388.60709,1031.7350320191747,9823735.365088515,1.5920323795826356e+30,0.026813390500182145,1.113034795546849e-05,0.9531754791518626
2.6488284624852043e+31,1685619711.0388308,1019.3329939429357,9804889.742287647,1.6521452325862206e+30,0.027433928449837598,1.1633802408899328e-05,0.9525544377477538
2.713079440140366e+31,1703197610.6101286,1006.9153499477023,9785694.299675563,1.71420485442351e+30,0.028073098665169594,1.2162992778077638e-05,0.9519147383420526
2.7782855759137707e+31,1720888166.1331081,994.4850417805508,9766144.543496432,1.7782578116528303e+30,0.028731527618464273,1.2719423851670204e-05,0.9512557529576844
2.8444461679335974e+31,1738692479.9842103,982.0454221313806,9746236.053022206,1.8443507881609556e+30,0.02940958728869264,1.3304553728177107e-05,0.9505771081575795
2.911560149469459e+31,1756611676.5828822,969.5996576969812,9725964.516201152,1.9125302403800368e+30,0.030107791635093552,1.3920003946525768e-05,0.9498782883609602
2.9796260862432923e+31,1774646905.1645443,957.1508432038672,9705325.635425398,1.9828427042801383e+30,0.030826728109123066,1.4567535132804225e-05,0.9491587043557445
3.048642173974345e+31,1792799345.2714717,944.7016158821274,9684315.100960523,2.0553346866200448e+30,0.031566921110366325,1.5248981944918037e-05,0.9484178299076891
3.118606236161093e+31,1811070206.9804273,932.2551256501565,9662928.598440826,2.13005219616924e+30,0.03232882520222725,1.596625292541314e-05,0.9476552085448476
3.1895157221040755e+31,1829460717.5545833,919.8154411625198,9641161.813935574,2.207040633918809e+30,0.033112961707126444,1.672141369270057e-05,0.9468703168791812
3.2613677051722953e+31,1847972119.98196,907.3858432085154,9619010.438644199,2.286344849650347e+30,0.033919863947598224,1.751666925179902e-05,0.9460626193831503
3.334158881315959e+31,1866605681.6073475,894.9695261224085,9596470.175739734,2.368009111963118e+30,0.03475014521160059,1.8354413641375754e-05,0.9452315003747583
3.4078855678286605e+31,1885362693.3834255,882.5698562940382,9573536.747556085,2.4520768587918264e+30,0.035604303535061645,1.9237125697243367e-05,0.9443764593392414
3.482543702360822e+31,1904244468.8564003,870.1901256156597,9550205.905468289,2.538590402308672e+30,0.03648290221844628,2.016748642969674e-05,0.9434969302951243
3.5581288421870275e+31,1923252343.8772564,857.8337164443841,9526473.44214015,2.627590735505955e+30,0.03738644130131677,2.1148313303301107e-05,0.9425924103853802
3.6346361637287653e+31,1942387690.0051165,845.5026965481694,9502335.210910046,2.719117247651243e+30,0.038315470657774416,2.2182645002020255e-05,0.9416623466972239
3.71206046233444e+31,1961651903.3044121,833.2014866441435,9477787.141080046,2.8132076311227495e+30,0.03927054313824684,2.3273720815190463e-05,0.9407061831409383
3.790396152317965e+31,1981046386.079606,820.9337080290071,9452825.25337187,2.909897524945262e+30,0.04025210800823049,2.4424930485109338e-05,0.9397234670612847
3.869637267257371e+31,2000572558.7658167,808.7026474420437,9427445.686392944,3.009220306248484e+30,0.04126073226497619,2.5639973665165922e-05,0.9387136277613591
3.9497774605536543e+31,2020231861.9506204,796.5116892053802,9401644.7238982,3.111206876247458e+30,0.04229688977826544,2.6922737518041004e-05,0.937676187484217
4.030810006251419e+31,2040025754.359204,784.3642173340584,9375418.825351961,3.2158851722770047e+30,0.0433610342791019,2.8277360817387108e-05,0.9366106883600812
4.112727800120958e+31,2059955724.537495,772.262611957022,9348764.665243676,3.323279914775802e+30,0.044453654073294574,2.970829430938517e-05,0.9355166376323966
4.195523361002111e+31,2080023285.13968,760.2106735685935,9321679.17050263,3.43341225661345e+30,0.045575166440360616,3.1220239745733854e-05,0.9343936133198941
4.279188832410241e+31,2100229952.8213859,748.2122359983869,9294159.555202441,3.546299522040496e+30,0.04672600232303304,3.281823413545586e-05,0.933241179442832
4.363715984402915e+31,2120577252.4178526,736.2706147546547,9266203.33496055,3.661954913696848e+30,0.04790654028951403,3.450762583370339e-05,0.9320589520846528
4.449096215707873e+31,2141066722.222044,724.3891042669371,9237808.252802338,3.780387046856855e+30,0.049117137502409154,3.629412213399475e-05,0.9308465683754572
4.535320556110382e+31,2161699920.402377,712.5704327165346,9208972.460918667,3.9015995627668794e+30,0.05035810252075093,3.818379093483161e-05,0.9296037136883148
4.6223796690992405e+31,2182478438.4704604,700.816862635216,9179694.670607055,4.025590478419827e+30,0.051629675724697593,4.018306517141716e-05,0.9283301412101316
4.710263854770183e+31,2203403868.3957415,689.1332854830465,9149973.954052888,4.1523519274167375e+30,0.05293205249985411,4.22987814101263e-05,0.9270256487187363
4.798963052984576e+31,2224477787.716233,677.5227223243204,9119809.770529648,4.2818703766598983e+30,0.054265566397024026,4.4538383165796244e-05,0.9256898952198107
4.888466846781719e+31,2245701724.9108324,665.9919829292369,9089202.072858734,4.4141256598549117e+30,0.055630130945126074,4.6909447124995666e-05,0.9243229596077495
4.978764466042576e+31,2267077083.2262025,654.5483704215324,9058151.27968392,4.5490923090797995e+30,0.057025982454404385,4.9420368936053316e-05,0.9229245971766601
5.0698447914024735e+31,2288605667.362006,643.165805550554,9026658.55135547,4.6867348915396875e+30,0.05845301127190259,5.207997326114316e-05,0.9214949087548368
5.161696358410063e+31,2310289242.400151,631.8794989020882,8994725.612819811,4.827009819027128e+30,0.05991122333144788,5.489748876843121e-05,0.9200338791797842
5.254307361929528e+31,2332129209.720221,620.6817095212045,8962354.788997132,4.969868481954451e+30,0.061400401777863496,5.78827943763564e-05,0.9185417154277606
5.347665660783237e+31,2354127158.2825394,609.5745778327674,8929549.58215412,5.11525258284709e+30,0.06292032439913094,6.104636280845233e-05,0.9170186292380611
5.441758782630744e+31,2376284709.1106544,598.5595687919126,8896314.37128959,5.263095428971308e+30,0.06447088065129918,6.439949009062045e-05,0.9154647198586109
5.536573929081457e+31,2398603460.9568195,587.6416542639377,8862653.986700943,5.413321656968942e+30,0.06605149488678415,6.795373779188869e-05,0.9138805513754246
5.6320979810360005e+31,2421084959.958727,576.8235545325487,8828573.6567352,5.565846913429e+30,0.0676616917791269,7.172157745207976e-05,0.9122665866434218
5.728317504253445e+31,2443730739.63107,566.1077421111058,8794078.97387712,5.720578239672746e+30,0.06930112022438652,7.571647790665254e-05,0.9106231632977075
5.82521875513872e+31,2466542314.406989,555.4969766345889,8759175.823185887,5.877413569527583e+30,0.07096893090041972,7.995226512705377e-05,0.9089511168344538
5.922787686746792e+31,2489521173.950323,544.9936997670412,8723870.323331084,6.036241426200844e+30,0.0726644671275074,8.444393721810838e-05,0.9072510889352751
6.021009954998466e+31,2512668783.545832,534.600327283193,8688168.769542139,6.196941494964196e+30,0.07438696104691692,8.920739356202802e-05,0.9055238315595217
6.119870925102778e+31,2535986611.9088764,524.3177076064803,8652077.865424806,6.359384176301104e+30,0.07613540158742113,9.425932162716878e-05,0.9037703390909522
6.219355678180765e+31,2559476112.383266,514.1488947465986,8615604.398368265,6.523430853059927e+30,0.07790888825739384,9.961766947173863e-05,0.901991494073135
6.319449018085952e+31,2583138664.558942,504.09699954182554,8578754.817848869,6.688934778807604e+30,0.07970636149573725,0.00010530144722734515,0.9001883370570359
6.420135478415124e+31,2606975592.5115333,494.16380986034653,8541535.469629835,6.855742189757039e+30,0.0815271850030622,0.00011133159812674896,0.8983614833988116
6.521399329704218e+31,2630989522.6330843,484.29618713758055,8503952.760733105,7.023840655548235e+30,0.08345014944807666,0.0001178454571554531,0.8964320050947684
6.62322458680369e+31,2655182276.5749135,474.5848956634778,8466012.248789066,7.193121926364072e+30,0.08534769006583875,0.00012468892663652586,0.8945276210075253
6.725595016426759e+31,2679554119.029923,465.00283316869576,8427718.989309395,7.363309102352664e+30,0.08725916623767788,0.00013194313787999064,0.8926088906244426
6.828494144864866e+31,2704106043.3561916,455.54846789824734,8389078.526578085,7.534199907580746e+30,0.08918502046460308,0.00013963673646673273,0.8906753427989306
6.931905265863452e+31,2728839053.022605,446.22357936899135,8350096.570753605,7.70559391476248e+30,0.09112578126223425,0.00014780062783307534,0.8887264181099331
7.035811448652603e+31,2753754058.6186404,437.03019609362383,8310778.88826828,7.87728901343519e+30,0.09307926306359939,0.00015646349241602077,0.886764273443985
7.140195546124609e+31,2778851862.0715375,427.970179885695,8271131.204064717,8.049076644640298e+30,0.09504279519499445,0.00016565510437414153,0.8847915497006318
7.245040203152914e+31,2804133175.551653,419.04441980477804,8231159.335852129,8.220744261709782e+30,0.09701498489700695,0.00017540953498289556,0.8828096055680106
7.350327865044726e+31,2829598643.589923,410.25363146804955,8190869.279587857,8.392078677159098e+30,0.09899447865290177,0.000185763344110975,0.8808197580029876
7.456040786121446e+31,2855248830.6106143,401.59876941252924,8150267.5140782865,8.562862401188516e+30,0.10097697438597163,0.00019674985294916718,0.8788262757610796
7.562161038418127e+31,2881084254.1699753,393.0791612637498,8109360.930131109,8.732877745532288e+30,0.1029630478955914,0.0002084142253761414,0.8768285378790329
7.668670520496876e+31,2907105282.7016115,384.69860389643657,8068156.287549036,8.901907057089521e+30,0.10494723507537869,0.00022079230955317932,0.8748319726150685
7.775550966365201e+31,2933312131.7364078,376.4560088320978,8026660.457201648,9.069733966355987e+30,0.10693018279392556,0.00023393538814096127,0.8728358818179339
7.882783954493189e+31,2959704925.744129,368.352900155151,7984881.075152707,9.236145824313717e+30,0.10890734075726743,0.0002478866889194679,0.8708447725538133
7.990350916921605e+31,2986283640.6278462,360.3894641125265,7942826.856158249,9.400930370487936e+30,0.11087621492222319,0.00026269660190183017,0.8688610884758753
8.098233148453459e+31,3013048164.3325257,352.56514256880445,7900507.774136089,9.563881540394853e+30,0.11283541745577723,0.0002784213141130215,0.8668861612301101
8.20641181592203e+31,3039998281.067709,344.88026272554026,7857935.13680586,9.724799209651894e+30,0.11478139440536232,0.0002951149877015459,0.8649234906069365
8.314867967527092e+31,3067133675.1948104,337.3338723630926,7815121.5947493175,9.883490333383027e+30,0.11671283676933407,0.0003128407024388427,0.8629743225282274
8.42358254223264e+31,3094453957.752157,329.92537643915864,7772081.11499639,1.0039771497214756e+31,0.11862737848581008,0.00033166248692031265,0.8610409590272696
8.53253637921767e+31,3121958630.0984187,322.6545041358045,7728828.855638572,1.0193467184988428e+31,0.1205215683475776,0.0003516448202145274,0.8591267868322077
8.641710227373276e+31,3149647088.7101045,315.5202875261532,7685380.9673660435,1.0344410846633925e+31,0.12239313846395924,0.0003728591001880134,0.8572340024358525
8.751084754837886e+31,3177518673.847394,308.5211226762274,7641754.272106342,1.0492448401804958e+31,0.12424105882439843,0.0003953847890997333,0.8553635563865015
8.860640558563097e+31,3205572729.5652585,301.6546135924467,7597966.461471658,1.06374386700419e+31,0.12606326467849024,0.00041930293410896594,0.8535174323874004
8.970358173903053e+31,3233808526.0141473,294.9208382524429,7554035.0475870725,1.0779250294814404e+31,0.12785542306710765,0.0004446915125218525,0.8516998854203702
9.080218084218823e+31,3262225212.2959995,288.31824211126644,7509976.421603174,1.0917765160998035e+31,0.1296180181791961,0.0004716504283635154,0.8499103313924401
9.190200730491543e+31,3290821884.040091,281.8453244341485,7465806.54157453,1.1052881044684968e+31,0.13134929766471995,0.0005002785947046948,0.848150423740575
9.300286520935396e+31,3319597535.520212,275.50139458012245,7421541.178489277,1.1184506948341482e+31,0.13304523150336728,0.0005306722844707378,0.8464240962121615
9.41045584060426e+31,3348551109.4300165,269.283851323144,7377195.7970108595,1.1312565501416003e+31,0.13470670660337333,0.0005629537648334799,0.8447303396317928
9.520689060983733e+31,3377681526.323319,263.1914096760229,7332785.162657684,1.1436994096528119e+31,0.1363311309758475,0.0005972399183172731,0.8430716291058349
9.630966549561448e+31,3406987639.6724386,257.22228095551674,7288322.932288568,1.155774263036467e+31,0.1379172678279701,0.0006336621795197015,0.8414490699925099
9.741268679368822e+31,3436468261.73013,251.37466206307366,7243821.246841578,1.1674774378020856e+31,0.13946400641635012,0.0006723632904149503,0.8398636302932345
9.851575838486465e+31,3466122188.064274,245.64633255832533,7199291.206964611,1.1788066489802972e+31,0.14097155287373087,0.0007135041897904367,0.8383149429364783
9.961868439505831e+31,3495948154.753189,240.0362200642274,7154744.079082574,1.1897607883476573e+31,0.142436636272311,0.0007572407602442405,0.8368061229674445
1.0072126928941468e+32,3525944842.668941,234.5419967980571,7110190.726223799,1.2003398934529007e+31,0.14385976096588438,0.0008037619641797478,0.8353364770699355
1.0182331796585577e+32,3556110953.565919,229.16138409202,7065640.555165321,1.2105453486122734e+31,0.1452415445275645,0.00085327593264832,0.8339051795397869
1.0292463584798026e+32,3586445137.536141,223.8932398321471,7021101.594986618,1.220379584677261e+31,0.14657908580877085,0.0009059904198785462,0.8325149237713502
1.040250289772662e+32,3616945991.7295,218.73528877404723,6976580.65439464,1.229846024243493e+31,0.14787325315995298,0.0009621574609643764,0.8311645893790824
1.0512430410448722e+32,3647612111.6567965,213.6856463892253,6932083.485629456,1.238949174254484e+31,0.14912380711613668,0.0010220495107442652,0.8298541433731188
1.0622226878029886e+32,3678442057.6892695,208.74256240308674,6887614.98860982,1.2476944266773868e+31,0.15032942930373988,0.001085962297531067,0.8285846083987288
1.0731873144491953e+32,3709434426.4389486,203.90321079509474,6843179.178261694,1.2560881130828186e+31,0.15149249931166542,0.00115425381125671,0.8273532468770777
1.0841350151684119e+32,3740587774.809708,199.16694433940322,6798779.231030404,1.264137404169803e+31,0.15261067295452982,0.0012272911552515902,0.8261620358902184
1.0950638948051946e+32,3771900571.20381,194.53156844864466,6754417.893789956,1.2718502031017313e+31,0.1536852955710117,0.001305519352869059,0.8250091850761189
1.1059720697297848e+32,3803371289.6045156,189.9952321452312,6710097.782264761,1.2792352001626495e+31,0.15471656206251724,0.0013894362048358121,0.8238940017326467
1.1168576686926568e+32,3834998363.5065107,185.55636587603274,6665821.614328718,1.2863017278808306e+31,0.1557035953795501,0.001479603401506984,0.8228168012189426
1.1277188336671173e+32,3866780214.3259687,181.21280710482185,6621592.449654094,1.2930597838446967e+31,0.15664791389137458,0.0015766944700783543,0.8217753916385467
1.1385537206793278e+32,3898715257.2435203,176.96297326054778,6577413.894998599,1.2995200196131026e+31,0.1575487346217947,0.001681474813055968,0.8207697905651491
1.1493605006252432e+32,3930801905.02003,172.80471936940896,6533290.270283092,1.3056937374800748e+31,0.15840763505940542,0.0017948760734044934,0.8197974888671898
1.1601373600739514e+32,3963038597.730182,168.73620844966987,6489226.727078495,1.3115929493227604e+31,0.159224960208165,0.0019180000636062797,0.8188570397282283
1.1708825020569105e+32,3995423758.2242694,164.75585113915335,6445229.272696109,1.3172303302955424e+31,0.15999993723035066,0.002052162085344418,0.8179479006843045
1.1815941468425604e+32,4027955798.491892,160.8617924023674,6401304.726931588,1.3226192518929739e+31,0.1607329448124391,0.0021989605179024985,0.8170680946696578
1.1922705326959509e+32,4060633196.21531,157.05174466768256,6357460.42661672,1.3277738504217784e+31,0.16142649865502404,0.002360318294031992,0.8162131830509434
1.2029099166228286e+32,4093454449.1189194,153.32441296077715,6313703.509953932,1.3327088093087852e+31,0.16207860862259754,0.0025383726026631925,0.8153830187747385
1.213510575097773e+32,4126418023.9044294,149.67806136596278,6270040.785257888,1.3374389536386838e+31,0.16268946102370493,0.002735448772194282,0.8145750902041
1.2240708047760538e+32,4159522428.822611,146.1107722967431,6226478.8329816535,1.341978732007826e+31,0.16326039724035687,0.0029538202104750296,0.8137857825491673
1.2345889231887103e+32,4192766192.7357388,142.6210880966952,6183023.672867807,1.346341298814853e+31,0.1637907729460693,0.0031952979069916946,0.8130139291469384
1.2450632694205383e+32,4226147865.201584,139.20716489237174,6139680.571938756,1.350537355654402e+31,0.16428239448069107,0.0034607778772032427,0.8122568276421052
1.2554922047706206e+32,4259666022.0552797,135.86757162368258,6096453.909783965,1.3545738644622621e+31,0.16473549707045707,0.0037496057011511363,0.8115148972283912
1.2658741133950723e+32,4293319269.772074,132.60050487612332,6053347.126005207,1.3584528002207015e+31,0.16515309675509215,0.004058989468042397,0.8107879137768649
1.2762074029316627e+32,4327106256.078597,129.404527684888,6010362.748506785,1.3621702801859931e+31,0.1655370529253699,0.004383538665913894,0.8100794084087156
1.2864905051060303e+32,4361025679.733596,126.27784534932475,5967502.492325517,1.3657163415271878e+31,0.16589222154939448,0.004714984543124676,0.8093927939074803
1.2967218763192236e+32,4395076301.548119,123.21902731934837,5924767.398451422,1.3690757436853817e+31,0.16622221981129773,0.005042600677297611,0.8087351795114043
1.3068999982162697e+32,4429256952.091191,120.22631652921982,5882157.98046039,1.3722298248353552e+31,0.16653341786942452,0.0053536630778171345,0.8081129190527578
1.3170233782356346e+32,4463566557.627292,117.29819671603539,5839674.350245549,1.37515929006827e+31,0.1668312480005283,0.005634941733412513,0.8075338102660587
1.3270905501391815e+32,4498004088.710254,114.43336898259439,5797316.2591645755,1.3778476224128915e+31,0.1671198220662713,0.005874543021161854,0.8070056349125664
1.3371000745225964e+32,4532568544.761766,111.63049022253067,5755082.590866765,1.3802841518165136e+31,0.16740338332605384,0.006063011197603691,0.806533605476342
1.347050539306012e+32,4567258968.70297,108.88822730088991,5712970.644532261,1.3824659560579482e+31,0.1676859201319306,0.006194064267666751,0.8061200156004021
1.356940560204717e+32,4602074366.734152,106.2058036334445,5670976.119763506,1.384398685141591e+31,0.167966802172754,0.006267075484539758,0.8057661223427057
1.3667687811797032e+32,4637013697.514487,103.58196774763559,5629093.437618594,1.3860956579716842e+31,0.16824858428679537,0.006283043010071192,0.805468372703133
1.3765338748680779e+32,4672075888.413229,101.0158580105704,5587315.987342871,1.387575856152979e+31,0.16853046983418757,0.006247045219089671,0.8052224849467222
1.3862345429931554e+32,4707259740.84053,98.50678476365792,5545636.403149881,1.3888619158598303e+31,0.16880983747577008,0.006167086894736493,0.805023075629493
1.3958695167540781e+32,4742563934.518835,96.0538307683374,5504046.998256927,1.389977807553478e+31,0.16908584914306932,0.00605066586995652,0.8048634849869737
1.4054375571950532e+32,4777987041.682482,93.65620359836159,5462540.397462719,1.3909469475751243e+31,0.16935649480282342,0.005906122322215866,0.8047373828749602
1.4149374555540385e+32,4813527484.138129,91.31319570631791,5421109.901481809,1.391791064602797e+31,0.16961884023482984,0.0057422145913254095,0.8046389451738443
1.4243680335908427e+32,4849183553.865426,89.02387464261385,5379749.469897554,1.3925294483696927e+31,0.16987214654689914,0.005565170991403336,0.8045626824616972
1.4337281438947224e+32,4884953453.410661,86.78731196016835,5338453.564502242,1.3931786388332771e+31,0.17011584582745184,0.005380182541019893,0.8045039716315276
1.443016670171381e+32,4920835264.18459,84.60272964299756,5297216.827699277,1.3937525513910167e+31,0.17034798694127465,0.00519290517850284,0.804459107880222
1.4522325275094195e+32,4956826919.519421,82.46931381900573,5256033.654622127,1.3942627318232907e+31,0.17056715411301718,0.005007826728020331,0.8044250191589619
1.4613746626263264e+32,4992926259.725561,80.38601501740492,5214897.73374772,1.394718616983975e+31,0.17077489488232467,0.0048259767802098785,0.8043991283374649
1.470442054093997e+32,5029131043.339948,78.3519762993504,5173801.614107003,1.395127875468603e+31,0.17097107639463557,0.004649402335779001,0.8043795212695848
1.4794337125438405e+32,5065438870.85143,76.36648863485833,5132737.113483724,1.3954967709518568e+31,0.17115404847096377,0.00448120515749307,0.8043647463715425
1.4883486808516615e+32,5101847211.972962,74.42856332000868,5091695.988752171,1.3958304228717821e+31,0.1713256321447884,0.004320773140109393,0.8043535947151017
1.497186034302321e+32,5138353420.936308,72.5374255869664,5050669.738020708,1.3961330332134287e+31,0.17148526292876634,0.0041695370812497995,0.8043451999899833
1.5059448807343087e+32,5174954713.679852,70.69218124900314,5009649.087829215,1.3964080875713276e+31,0.17163413012855938,0.004026995595986218,0.8043388742754538
1.5146243606644046e+32,5211648174.662125,68.89202697953735,4968623.438207488,1.3966585035928385e+31,0.17177264824430202,0.0038932417861198177,0.8043341099695775
1.5232236473925567e+32,5248430711.737139,67.13623894775822,4927580.247713127,1.3968867542881e+31,0.17190059888051332,0.0037688736350594376,0.8043305274844267
1.5317419470870677e+32,5285299036.217705,65.42407381891593,4886504.417136126,1.3970949588510125e+31,0.17201854915647674,0.0036536179330176064,0.8043278329105051
1.5401784988504246e+32,5322249662.033214,63.75479437411461,4845377.694857138,1.397284952279422e+31,0.17212766716146732,0.003546529972185614,0.8043258028663466
1.5485325747657594e+32,5359278859.328657,62.12780265904988,4804178.214913975,1.3974583410268116e+31,0.1722278513230023,0.003447872947659581,0.8043242757293376
1.556803479924292e+32,5396382617.1259985,60.54245998505716,4762880.9989856845,1.3976165454469064e+31,0.17232018856794173,0.0033566862362920807,0.8043231251957658
1.5649905524339336e+32,5433556611.846871,58.99823651080586,4721458.362294366,1.3977608319845661e+31,0.17240462343833599,0.00327311668663931,0.8043222598750243
1.5730931634092104e+32,5470796162.238495,57.494596525461034,4679879.625190289,1.3978923383119993e+31,0.17248167203173692,0.003196718762997399,0.8043216092052652
1.581110716942845e+32,5508096215.199416,56.03100618786778,4638111.153707675,1.3980120929247884e+31,0.1725522963110689,0.0031265841904208926,0.8043211194985098
1.5890426500591481e+32,5545451308.664829,54.60699475368771,4596116.277565092,1.3981210304997116e+31,0.17261686197390375,0.0030623866059165126,0.8043207514201793
1.5968884326495558e+32,5582855537.556128,53.2220770235768,4553854.918729199,1.398220004051738e+31,0.17267642616046483,0.0030030993001817574,0.8043204745393531
1.6046475673905412e+32,5620302501.06371,51.87587828726739,4511283.251947259,1.3983097943424455e+31,0.17273059607384642,0.0029491366078107386,0.8043202673183425
1.612319589644167e+32,5657785240.561364,50.568024464672845,4468353.402000252,1.3983911174178754e+31,0.17277938077806998,0.0029005063527699428,0.8043201128691597
1.6199040673416058e+32,5695296211.21453,49.29814947197579,4425013.0069762785,1.3984646313499322e+31,0.17282317890011686,0.002856823000213593,0.8043199980996688
1.6274006008499005e+32,5732827245.653513,48.065908605183445,4381204.610556923,1.3985309418841966e+31,0.17286269353313408,0.002817393497448874,0.804319912969416
1.634808822822267e+32,5770369493.405286,46.87102518831156,4336864.845283896,1.3985906069790753e+31,0.17289822166371613,0.002781928211820255,0.8043198501244626
1.64212839803228e+32,5807913331.236833,45.713308471232516,4291923.357515325,1.3986441404210695e+31,0.17292947055972394,0.002750725206508281,0.8043198042337667
1.6493590231922123e+32,5845448291.808925,44.59257755917155,4246301.430993813,1.3986920153322692e+31,0.17295735912272167,0.0027228701044605024,0.8043197707728168
1.6565004267558828e+32,5882962973.823473,43.50877488711895,4199910.205508263,1.3987346671521657e+31,0.17298213374185725,0.0026981196774863107,0.8043197465806554
1.6635523687064167e+32,5920444899.429076,42.461965741073115,4152648.351516793,1.3987724958405645e+31,0.1730037877102852,0.002676482946963367,0.8043197293427504
1.6705146403290772e+32,5957880361.826168,41.452342609503944,4104399.049124339,1.3988058679575637e+31,0.17302258701719694,0.002657695754372048,0.80431971722843
1.6773870639697417e+32,5995254240.072979,40.480277683284605,4055026.033164043,1.3988351184158673e+31,0.17303878149007207,0.0026415096466657034,0.8043197088632612
1.684169492779168e+32,6032549765.236729,39.54635862503319,4004369.017114366,1.39886055189961e+31,0.17305280814026375,0.0026274886906944637,0.8043197031690408
1.6908618104435617e+32,6069748218.0049,38.65147878393935,3952237.4030983876,1.3988824438073618e+31,0.17306465129622317,0.00261564926236527,0.8043196994414106
1.6974639309017365e+32,6106828496.781342,37.796994256472836,3898400.1416781503,1.3989010368924187e+31,0.1730724518200056,0.0026078506428215955,0.8043196975371718
1.7039757980491714e+32,6143769980.723179,36.97782804491276,3843297.9322750554,1.3989168181329835e+31,0.1730724518200056,0.0026078506428215955,0.8043196975371718
1.7103973854295073e+32,6180563119.293909,36.174396494293816,3788849.016976249,1.3989303035723643e+31,0.1730724518200056,0.0026078506428215955,0.8043196975371718
1.716728695913665e+32,6217207738.443044,35.38638043440547,3735043.8170820517,1.3989417669284488e+31,0.1730724518200056,0.0026078506428215955,0.8043196975371718
1.7229697613670453e+32,6253703642.9280615,34.613468513943296,3681873.0139729516,1.398951452001339e+31,0.1730724518200056,0.0026078506428215955,0.8043196975371718
1.7291206423052496e+32,6290050618.195831,33.85535693805491,3629327.546729792,1.3989595757627377e+31,0.1730724518200056,0.0026078506428215955,0.8043196975371718
1.7351814275385494e+32,6326248432.182815,33.111749292911426,3577398.6089639803,1.3989663311330193e+31,0.1730724518200056,0.0026078506428215955,0.8043196975371718
1.7411522338056056e+32,6362296836.799627,32.382356736081974,3526077.6448688307,1.3989718894833842e+31,0.1730724518200056,0.0026078506428215955,0.8043196975371718
1.7470332053967935e+32,6398195568.796072,31.666898346143775,3475356.3406033902,1.3989764028933062e+31,0.1730724518200056,0.0026078506428215955,0.8043196975371718
1.7528245137674806e+32,6433944349.683469,30.965101808096964,3425226.6126774144,1.3989800061849334e+31,0.1730724518200056,0.0026078506428215955,0.8043196975371718
1.7585263571416528e+32,6469542884.309035,30.276704336687086,3375680.5853518895,1.3989828187461934e+31,0.1730724518200056,0.0026078506428215955,0.8043196975371718
1.764138960106307e+32,6504990857.90242,29.60145347554457,3326710.559955542,1.3989849461791691e+31,0.1730724518200056,0.0026078506428215955,0.8043196975371718
1.7696625731969557e+32,6540287931.611451,28.939107776343583,3278308.9745735275,1.3989864817820205e+31,0.1730724518200056,0.0026078506428215955,0.8043196975371718
1.7750974724746056e+32,6575433737.149348,28.289436375600303,3230468.357913493,1.3989875078757125e+31,0.1730724518200056,0.0026078506428215955,0.8043196975371718
1.780443959094662e+32,6610427871.761702,27.652217637658058,3183181.2934472654,1.3989880969984148e+31,0.1730724518200056,0.0026078506428215955,0.8043196975371718
1.785702358868062e+32,6645269895.038163,27.027236429979833,3136440.396707057,1.3989883129816988e+31,0.1730724518200056,0.0026078506428215955,0.8043196975371718
1.7908730218150677e+32,6679959329.047291,26.414280817616866,3090238.318754328,1.398988211912455e+31,0.1730724518200056,0.0026078506428215955,0.8043196975371718
1.7959563217120564e+32,6714495662.515517,25.813138801197905,3044567.772863542,1.398987842992694e+31,0.1730724518200056,0.0026078506428215955,0.8043196975371718
1.8009526556317256e+32,6748878358.3658085,25.22359667754209,2999421.5802305513,1.3989872493153697e+31,0.1730724518200056,0.0026078506428215955,0.8043196975371718
1.8058624434770253e+32,6783106862.709727,24.645439083311008,2954792.740266373,1.398986468556333e+31,0.1730724518200056,0.0026078506428215955,0.8043196975371718
1.8106861275092405e+32,6817180611.735034,24.078452675905055,2910674.5616694703,1.3989855335934796e+31,0.1730724518200056,0.0026078506428215955,0.8043196975371718
1.8154241718705824e+32,6851099032.228553,23.52243186060659,2867060.792319847,1.398984473059991e+31,0.1730724518200056,0.0026078506428215955,0.8043196975371718
1.8200770621015827e+32,6884861535.81071,22.97718143726736,2823945.56110215,1.3989833118398643e+31,0.1730724518200056,0.0026078506428215955,0.8043196975371718
1.8246453046537845e+32,6918467513.042746,22.44251308276331,2781323.10276062,1.3989820715180065e+31,0.1730724518200056,0.0026078506428215955,0.8043196975371718
1.8291294263979146e+32,6951916336.150036,21.918236366689495,2739187.6509901956,1.398980770727309e+31,0.1730724518200056,0.0026078506428215955,0.8043196975371718
1.8335299741280638e+32,6985207366.672776,21.404161288573388,2697531.7337456737,1.398979425597798e+31,0.1730724518200056,0.0026078506428215955,0.8043196975371718
