age_yr,step_yr,R_Rsun,L_Lsun,Teff_K,central_X,central_Y3,step_error_norm,discrete_luminosity_balance,nuclear_rest_mass_balance,last_halfstep_coupling_iterations,convective_mass_fraction,central_T_K,central_rho,surface_X,surface_Y3,nuclear_deposited_Lsun,nuclear_neutrino_Lsun,last_halfstep_gravothermal_Lsun,hydrogen_mass_Msun,thermal_neutrino_Lsun
3548692841418.0493,73472568.8391594,0.1426678494064295,0.0019997085312301504,3231.507721256156,0.16898718541198854,0.00025598917829644004,0.7920865703874708,-1.1102230246251565e-16,-5.572117212082617e-10,6,0.6693551541438225,8462847.209862204,292.2709151006713,0.175012204248016,0.0007088679602906675,0.0019998649431701336,4.4485270792805e-05,-1.563577469991873e-07,0.01742371003492769,5.4192984259869426e-11
3548767140151.2188,74298733.16990314,0.14267579657876842,0.0020001198078767094,3231.5838582666865,0.16884478713094775,0.00025588772851621236,0.7923296140217341,1.1102230246251565e-15,-5.353120169360182e-10,6,0.6693551541438225,8462303.938488444,292.39772019379603,0.17500971454145925,0.0007113472812119336,0.0020002486319326673,4.445989261046049e-05,-1.287698562959843e-07,0.01742203635300861,5.419965959050381e-11
3548842262814.122,75122662.90323332,0.14268352600819845,0.002000525587212637,3231.6602136742245,0.16870103196998176,0.0002557793517570211,0.7922440259941834,2.220446049250313e-16,-5.340996533931275e-10,6,0.6693551541438225,8461781.341459457,292.52703152866917,0.1750071967898299,0.0007138544440401158,0.002000627911118995,4.4434997359047857e-05,-1.0226969903270313e-07,0.01742034618406602,5.420732516387253e-11
3548918222646.3887,75959832.2673164,0.14269104392636,0.00200092599434144,3231.7367684033165,0.16855589867347578,0.00025566414052923805,0.7925379545302078,1.3322676295501878e-15,-6.045217659789159e-10,6,0.6693551541438225,8461278.868286502,292.6588410426945,0.17500465049516117,0.0007163899409837153,0.0020010029896499514,4.441056685083841e-05,-7.694109254504432e-08,0.017418639239715428,5.421596383779832e-11
3548956618689.975,38396043.58579324,0.14269475447127122,0.0020011253488121943,3231.7752414257034,0.16848260761404799,0.00025560419290789293,0.20328979786436024,-3.1086244689504383e-15,-6.079140524306581e-10,5,0.6693551541438225,8461032.618986277,292.7257978145438,0.1750033632353968,0.0007176717135013589,0.00200119028358556,4.439844176036905e-05,-6.488055277288785e-08,0.017417777060594185,5.4220598747805386e-11
3549033261460.138,76642770.16307077,0.14270193121191702,0.0020015157380311637,3231.8515765618963,0.1683365061089177,0.0002554798906406789,0.7812051955736858,1.7763568394002505e-15,-4.726735669535742e-10,6,0.6667934410911665,8460563.133416299,292.860319486196,0.17500084294821297,0.0007201816750644825,0.002001556822529253,4.4374846144979894e-05,-4.103026749304826e-08,0.017416057817237336,5.42305926390436e-11
3549111303954.442,78042494.30373488,0.14270896767037297,0.002001904449100851,3231.9287980218282,0.1681879640294228,0.0002553479894359665,0.7923694094347927,1.1102230246251565e-15,-5.21858445345913e-10,6,0.6667934410911665,8460109.941242259,292.99829453152876,0.17499827603342274,0.0007227379851048428,0.002001922322113103,4.4351516263243895e-05,-1.7818770641315043e-08,0.017414309200336254,5.424160879843534e-11
3549190209913.0786,78905958.63661723,0.14271581064906205,0.0020022882992428398,3232.006224033523,0.16803800843807815,0.00025520953396072167,0.7932369564152275,0,-5.154100479742851e-10,6,0.6667934410911665,8459675.2436023,293.13875060623974,0.17499568006744548,0.0007253231353093286,0.0020022840628480627,4.432860260478067e-05,4.2906483295940504e-09,0.01741254325392021,5.4253552666920264e-11
3549269945251.192,79735338.11351167,0.14272246263753152,0.0020026671806318767,3232.0837837422678,0.1678867084166828,0.0002550647341684586,0.7928586293168456,-1.3322676295501878e-15,-5.233725675068968e-10,6,0.6667934410911665,8459258.749268048,293.2815996059316,0.17499305611500543,0.0007279360616281987,0.0020026417682183838,4.4306100687745257e-05,2.5466679891284317e-08,0.01741076075040773,5.426640085490538e-11
3549350537907.6357,80592656.44366254,0.14272893025693945,0.002003041370807442,3232.161514995625,0.16773401531849993,0.0002549136495557083,0.7934950827198466,1.9984014443252818e-15,-5.527733826227177e-10,6,0.6667934410911665,8458859.958730139,293.4268679957671,0.17499040319937445,0.0007305777328331837,0.0020029956083886164,4.4283991212496355e-05,4.581669897337377e-08,0.017408961074813007,5.4280143334564596e-11
3549431964425.0386,81426517.40267648,0.14273521545995424,0.0020034108922830527,3232.2394055646973,0.16757997797112215,0.0002547564188098483,0.7930350753165838,2.220446049250313e-16,-5.521837431743393e-10,6,0.6667934410911665,8458478.650043368,293.57449273870134,0.1749877220348288,0.0007332474337471945,0.0020033455532382613,4.426227027935251e-05,6.539333955497765e-08,0.01740714476023497,5.429476300770695e-11
3549514257288.0293,82292862.99121688,0.14274132419173088,0.0020037760204031797,3232.3174999678017,0.16742453941583302,0.00025459306554414916,0.79373954892277,-3.3306690738754696e-16,-5.937541569522864e-10,6,0.6667934410911665,8458114.355786847,293.7245145220633,0.17498501149288775,0.0007359462839770802,0.002003691821129677,4.4240919898193646e-05,8.425358375616402e-08,0.017405311091807565,5.43102539893904e-11
3549597388798.4395,83131510.40953003,0.1427472577688683,0.0020041367147843104,3232.395767751436,0.16726775646984537,0.0002544237293822383,0.7933132942640302,2.220446049250313e-16,-5.646092482436416e-10,6,0.6667934410911665,8457766.880234059,293.87686647885874,0.17498227242640704,0.0007386734302169699,0.0020040343430054964,4.421993808473051e-05,1.0242610541435748e-07,0.01740346069605136,5.4326599831048925e-11
3549681390061.1743,84001262.73457894,0.14275304004449493,0.0020044942314037225,3232.4744459440394,0.16710957504300405,0.0002542483704261143,0.7936209831665986,4.440892098500626e-16,-5.007709802384852e-10,6,0.6642248918731222,8457436.346439388,294.0316067883925,0.17497955762667464,0.0007413768591493324,0.002004374287387178,4.419930279216083e-05,1.1999836035204415e-07,0.01740159289119961,5.434380655253889e-11
3549766253720.1865,84863659.01230635,0.14275866266530304,0.002004848055184541,3232.553422012517,0.1669500135919934,0.0002540669680947619,0.7935887689765158,-3.3306690738754696e-16,-5.551867854336479e-10,6,0.6642248918731222,8457122.805534132,294.18873385391436,0.17497681396598952,0.0007441089252063569,0.0020047108700224888,4.4179022390821285e-05,1.3723952392651248e-07,0.017399707850654898,5.4361875185772684e-11
3549851990369.3438,85736649.15698934,0.14276412032575528,0.002005197783944479,3232.632594536913,0.1667890568732199,0.00025387968147328507,0.794067998449461,2.220446049250313e-16,-5.483531406724751e-10,6,0.6642248918731222,8456825.141005505,294.3482368452874,0.17497404103981182,0.00074687002708653,0.002005044111661443,4.415908221861979e-05,1.53726663820606e-07,0.01739780534865957,5.438078501577383e-11
3549938582847.444,86592478.09953363,0.1427694152608431,0.0020055434961844653,3232.711970519842,0.16662674179582157,0.0002536866630028355,0.7938978868640527,-3.3306690738754696e-16,-5.524606327966808e-10,6,0.6642248918731222,8456543.135137852,294.5100597280582,0.1749712393409666,0.0007496596698698237,0.002005373971825296,4.4139476839408927e-05,1.695787596880168e-07,0.017395885775137846,5.440051952986063e-11
3550026049066.7847,87466219.3412686,0.1427745515449951,0.002005885355690866,3232.791570480312,0.16646303954341532,0.0002534879537546853,0.7942576948373989,6.661338147750939e-16,-5.910785194629398e-10,6,0.6642248918731222,8456276.487865744,294.6742190625469,0.17496840822691906,0.0007524784890255467,0.0020057005415606757,4.4120194186120645e-05,1.8486855126433121e-07,0.017393948742159947,5.442107285556782e-11
3550114377829.872,88328763.08699434,0.14277953117810566,0.0020062233965656958,3232.8713861395736,0.1662979758712817,0.00025328365060351446,0.7942155068937223,4.440892098500626e-16,-5.887774712221017e-10,6,0.6642248918731222,8456024.993145712,294.8406808313218,0.17496554799636996,0.0007553261827491058,0.0020060238137454764,4.4101229535868655e-05,1.9963726265396047e-07,0.017391994506693688,5.444243379385333e-11
3550203580011.708,89202181.83624953,0.14278435719392127,0.00200655774083343,3232.951432919206,0.16613153529643276,0.00025307379569634516,0.7944154391519714,-1.3322676295501878e-15,-6.138650698872539e-10,6,0.6642248918731222,8455788.391100684,295.00945434963194,0.17496265823260007,0.0007582031614297042,0.002006343875756709,4.408257396720926e-05,2.1391954131578484e-07,0.0173900228369821,5.446459728277613e-11
