age_yr,step_yr,R_Rsun,L_Lsun,Teff_K,central_X,central_Y3,step_error_norm,discrete_luminosity_balance,nuclear_rest_mass_balance,last_halfstep_coupling_iterations,convective_mass_fraction,central_T_K,central_rho,surface_X,surface_Y3,nuclear_deposited_Lsun,nuclear_neutrino_Lsun,last_halfstep_gravothermal_Lsun,hydrogen_mass_Msun,thermal_neutrino_Lsun
27602652528.753624,1058421414.2751715,0.1262057315135547,0.0008448493777105546,2770.0133577398574,0.6934315126004253,0.0065673085365034,0.7920226652302631,-4.2611580930440596e-11,3.2088554036135974e-11,3,1.0000000000000007,4656021.277927205,379.47786391353657,0.6934315126004253,0.0065673085365034,0.0008449422723669592,3.3540098636566275e-05,-9.286073319558853e-08,0.06934315126004248,3.3959209311838555e-11
28673018571.04674,1070366042.2931191,0.1262166075598717,0.0008451892539530578,2770.1725441818735,0.6931756149659979,0.006823059720551585,0.8024782305326994,-4.4270920263045355e-11,1.0945022665964643e-11,3,1.0000000000000007,4657051.712596076,379.3838398194413,0.6931756149659979,0.006823059720551585,0.0008452825679601616,3.355141012023429e-05,-9.328008143707214e-08,0.06931756149659977,3.3963084103964106e-11
29748389277.792988,1075370706.7462492,0.12622758321587468,0.0008455316983793289,2770.332648613861,0.6929184402915328,0.0070800751119381835,0.8021805975033658,-4.46984671498285e-11,2.5209168086348654e-11,3,1.0000000000000007,4658086.802954799,379.2890540746053,0.6929184402915328,0.0070800751119381835,0.0008456253261189182,3.3562707444304914e-05,-9.359381047697576e-08,0.0692918440291533,3.396690630044945e-11
30288688869.222153,540299591.4291626,0.1262331160132892,0.0008457039909857435,2770.41304876826,0.6927892025579571,0.007209228853618947,0.20112338905420302,2.6225688287695448e-12,1.9523493932638303e-11,3,1.0000000000000007,4658606.76854127,379.24130409456745,0.6927892025579571,0.007209228853618947,0.0008457978395720419,3.356835668972799e-05,-9.381461528212144e-08,0.06927892025579571,3.396879847396662e-11
30828988460.651318,540299591.4291626,0.12623521059273946,0.0008460881071145734,2770.704586472764,0.6926599303723289,0.007338413763987536,0.5251796242333739,4.64317473358733e-12,1.800604110258064e-11,3,1.0000000000000007,4659182.150029643,379.22448695286175,0.6926599303723289,0.007338413763987536,0.0008461093368805486,3.357948805525091e-05,-2.1195785226083563e-08,0.06926599303723291,3.3976820412207876e-11
31499989533.43556,671001072.7842418,0.12623582674082753,0.0008465661568412103,2771.089110973196,0.6924993129544333,0.007498917820211821,0.7890883457761788,-2.3773205626298477e-12,-2.5213164889237305e-13,3,1.0000000000000007,4659928.928111547,379.2213798072561,0.6924993129544333,0.007498917820211821,0.0008465769449896817,3.359647399813021e-05,-1.0754160168731558e-08,0.06924993129544338,3.3990315344684977e-11
32179823578.074257,679834044.6386968,0.1262367404785768,0.00084702417333227,2771.4538142163183,0.6923365020985167,0.0076616083286974055,0.7665957246771882,-2.887690087050032e-12,3.012545768399377e-11,3,1.0000000000000007,4660681.496134768,379.2156847031414,0.6923365020985167,0.0076616083286974055,0.0008470407534345972,3.3613244395277546e-05,-1.6546101279234152e-08,0.06923365020985163,3.400349390199376e-11
32878638584.25755,698815006.1832885,0.1262382371875867,0.0008474730734730865,2771.8045086314696,0.6921690665395617,0.007828914242751563,0.7675172630783322,-4.239497641833623e-12,3.4793501413332706e-11,3,1.0000000000000007,4661446.6373303775,379.20482200685706,0.6921690665395617,0.007828914242751563,0.0008474965748086543,3.362960628952276e-05,-2.3467323103261632e-08,0.06921690665395609,3.401605737213496e-11
33596533132.968113,717894548.7105668,0.12624024346884047,0.0008479187434661168,2772.146818102189,0.6919969801488138,0.008000861014264872,0.7752010100503526,-5.6449289687066084e-12,2.362332551797408e-11,3,1.0000000000000007,4662225.727292863,379.1894935331582,0.6919969801488138,0.008000861014264872,0.000847947702504585,3.3645685830642725e-05,-2.892501510835673e-08,0.06919969801488139,3.4028146198868404e-11
34330364041.50829,733830908.5401788,0.12624274014164033,0.0008483583013053123,2772.4786001304897,0.6918209943491582,0.008176697181731623,0.7735882201487243,-6.785016992694182e-12,1.6219692255958762e-11,3,1.0000000000000007,4663015.489899282,379.1698376209423,0.6918209943491582,0.008176697181731623,0.0008483925552848321,3.366142426599012e-05,-3.421994555524105e-08,0.06918209943491584,3.403972072994635e-11
