mass_g,radius_cm,density_g_cm3,temperature_K,luminosity_erg_s,X,Y3,Y4
2.4013342772158463e+31,2819104214.4808946,223.4431267972345,7164352.785305219,4.7149227510000405e+30,0.16649396933651844,0.0008708791277029069,0.8126351515357787
2.4617637045046994e+31,2846010754.6509066,222.05924754254275,7142327.171205659,4.788697370514854e+30,0.16667279033138796,0.0008926984943062278,0.812434511174306
2.5231474933527116e+31,2872997664.4546843,220.66770442251936,7120118.035755115,4.862150833370798e+30,0.16685237165359793,0.0009153453496891442,0.812232282996713
2.5854863698796777e+31,2900064175.226758,219.27003578770186,7097726.031546593,4.935247239535341e+30,0.16702807838977712,0.00093883158831231,0.8120330900219106
2.6487807083688056e+31,2927209503.2990394,217.86530748343597,7075151.7634879155,5.007950951172556e+30,0.16720387280155152,0.0009632185486749431,0.8118329086497735
2.713030527682191e+31,2954432867.9683447,216.45476729704103,7052395.7874831315,5.080227095628511e+30,0.16737610752502374,0.0009885268346656732,0.8116353656403107
2.7782354878938553e+31,2981733396.918273,215.03899373874975,7029458.589875469,5.152039560207343e+30,0.16754344215102096,0.001014791412645192,0.8114417664363339
2.844394887144631e+31,3009110303.5013843,213.61640769175995,7006340.616898575,5.223354849404254e+30,0.16771225908545104,0.0010420972051286635,0.8112456437094203
2.9115076587233616e+31,3036562794.1808915,212.1890651645534,6983042.249370099,5.294140212618324e+30,0.16787599181949697,0.00107045292554797,0.8110535552549551
2.9795723683778426e+31,3064090014.8483047,210.75621995798076,6959563.789273799,5.364362517070067e+30,0.1680381078333881,0.0010999320410319815,0.81086196012558
3.0485872118598495e+31,3091691164.25868,209.31816962903238,6935905.449357143,5.433990707476172e+30,0.16819836298057592,0.0011305885121422744,0.8106710485072819
3.118550012707097e+31,3119365369.82855,207.8760756402287,6912067.304313294,5.502993307119376e+30,0.16835334066545427,0.0011624576840843217,0.8104842016504615
3.1894582202661096e+31,3147111747.717883,206.4293101658584,6888049.321332082,5.571339687250313e+30,0.16850619318209606,0.0011956229416089361,0.8102981838762952
3.2613089079586526e+31,3174929458.9972734,204.9781945419576,6863851.381011223,5.639001261161384e+30,0.1686566257275073,0.00123014880534112,0.8101132254671517
3.334098771794499e+31,3202817598.4238534,203.52375995689525,6839473.2536364505,5.705949329665956e+30,0.1688016771471636,0.0012660838179624646,0.8099322390348741
3.4078241291336356e+31,3230775254.561366,202.06542852626222,6814914.609052508,5.772156294568315e+30,0.16894442252173922,0.0013035253648778892,0.809752052113383
3.4824809176997227e+31,3258801569.327102,200.60336740297828,6790175.023478872,5.837596845867379e+30,0.16908519197037633,0.0013425563788621302,0.8095722516507616
3.55806469484744e+31,3286895655.5104766,199.1382001635472,6765253.961113876,5.902246401728656e+30,0.1692225832131042,0.0013832508676415952,0.8093941659192543
3.634570637085236e+31,3315056596.9390807,197.6700835224733,6740150.773208791,5.966081127497827e+30,0.16935697831484123,0.001425701578498237,0.8092173201066607
3.7119935398553484e+31,3343283480.852701,196.1991770743486,6714864.702477646,6.029078529828248e+30,0.1694887731459006,0.0014700064603735904,0.809041220393726
3.79032781757239e+31,3371575371.9732575,194.72600041126987,6689394.877295877,6.091216945355454e+30,0.16961697191684869,0.0015162552313299086,0.8088667728518215
3.8695675039219566e+31,3399931320.0655484,193.25060205967708,6663740.312835477,6.152475587593154e+30,0.16974243068660713,0.0015645565907419282,0.808693012722651
3.949706252419465e+31,3428350372.35409,191.77332736353122,6637899.913296933,6.212834629045251e+30,0.16986485806298043,0.001615009682319732,0.8085201322546999
4.0307373372307762e+31,3456831551.3626876,190.29452372626625,6611872.469263868,6.272274592374514e+30,0.16998395859329465,0.0016677103754508989,0.8083483310312546
4.112653654254261e+31,3485373866.496696,188.81437338014598,6585656.662407869,6.330776229073446e+30,0.17010011108303041,0.001722753129162182,0.8081771357878076
4.195447722464631e+31,3513976314.9141307,187.33320758918424,6559251.069737595,6.388320110388233e+30,0.1702131095257458,0.001780212574280556,0.8080066778999739
4.279111685518893e+31,3542637877.8415813,185.85125247279103,6532654.1691721,6.44488603943579e+30,0.17032318815083525,0.0018401460854781697,0.8078366657636867
4.363637313622982e+31,3571357522.8981996,184.36880330371375,6505864.348616727,6.500452439525202e+30,0.1704303150390758,0.0019025746412833183,0.8076671103196412
4.449016005659709e+31,3600134200.510151,182.88612710800604,6478879.917058879,6.55499550906566e+30,0.17053458999931465,0.0019674734784179797,0.8074979365222678
4.535238791576056e+31,3628966843.371511,181.40351952520544,6451699.119627303,6.608488352873777e+30,0.17063600987950167,0.002034755385684179,0.8073292347348144
4.6222963350291475e+31,3657854359.8801217,179.92132350956703,6424320.155187906,6.660900047487513e+30,0.17073438424419013,0.002104256586238959,0.8071613591695713
4.710178936289589e+31,3686795630.610612,178.43986967644906,6396741.197748813,6.712194845840264e+30,0.1708295830813839,0.002175724405092821,0.8069946925135236
4.798876535400114e+31,3715789532.171917,176.95919592196876,6368960.390286432,6.762331451361662e+30,0.17092276290229622,0.002248777584373365,0.8068284595133308
4.888378715587827e+31,3744834921.3012915,175.479824298868,6340975.626805887,6.811262544627813e+30,0.1710130372993135,0.002322939489014611,0.8066640232116723
4.978674706927858e+31,3773930617.6958385,174.00199245558943,6312784.527147224,6.858934752168861e+30,0.1711007913418263,0.0023975912454984962,0.8065016174126756
5.069753390255996e+31,3803075447.9257717,172.52568279604287,6284384.664923277,6.905288327961996e+30,0.17118759514325327,0.002471889707784129,0.806340515148963
5.161603301327581e+31,3832268218.771351,171.05144901736867,6255773.621491969,6.950258370624834e+30,0.17127249433115535,0.0025449835577499758,0.8061825221110951
5.254212635219622e+31,3861507690.8359475,169.57957492858188,6226948.994533691,6.993777181609982e+30,0.17135573385864156,0.0026158748742735045,0.8060283912670855
5.347569250973375e+31,3890792602.267519,168.11032212133097,6197908.407051536,7.035776317216796e+30,0.1714376645438047,0.0026834794878765143,0.8058788559683193
5.441660676473247e+31,3920121693.636921,166.6436788460969,6168649.510997844,7.076187877555026e+30,0.17151994486608277,0.002746414178942186,0.8057336409549756
5.536474113559385e+31,3949493683.7544007,165.1801799252825,6139169.966582473,7.114948984142488e+30,0.17160164880696116,0.0028036997581625273,0.805594651434877
5.631996443368928e+31,3978907244.3257523,163.72008980785034,6109467.398817537,7.152006987316414e+30,0.17168308637779453,0.002854265153466669,0.8054626484687395
5.728214231903143e+31,4008361050.868732,162.26335867820595,6079539.361418411,7.187319126507379e+30,0.17176613384195297,0.002896622521079792,0.8053372436369679
5.825113735814736e+31,4037853754.534148,160.81056001395228,6049383.267121717,7.220857539938452e+30,0.17184954592258414,0.0029303167515352313,0.8052201373258814
5.922680908411916e+31,4067383967.9490776,159.361788367629,6018996.299794761,7.252612409799721e+30,0.1719344567601687,0.0029543299174329654,0.8051112133223991
6.020901405874089e+31,4096950289.9135094,157.91733582004838,5988375.327803615,7.282590874893273e+30,0.17202099440881666,0.0029681455128007512,0.8050108600783833
6.1197605936741325e+31,4126551290.7283244,156.47744658473184,5957516.889525067,7.310818226624516e+30,0.17210952619488507,0.0029713299286522146,0.8049191438764636
6.219243553202048e+31,4156185526.6931715,155.04224768405354,5926417.166082934,7.337335347971513e+30,0.1722010796942188,0.002963210214584439,0.8048357100911976
6.319335088585322e+31,4185851530.8119254,153.61207332259045,5895071.793717835,7.362197725508236e+30,0.17229558420428187,0.002943819402432673,0.8047605963932862
6.420019733699573e+31,4215547803.827574,152.18713343672707,5863475.693210833,7.385473799228342e+30,0.17239371842699885,0.0029128738425187543,0.8046934077304834
6.521281759364317e+31,4245279518.7408996,150.69895254146593,5831627.679866163,7.406678730087185e+30,0.17290676922790787,0.0025607302726250174,0.804532500499468
6.623105180718194e+31,4275047815.5349216,149.25838825913127,5799525.731812578,7.425750568291184e+30,0.1731845110858145,0.002350754287514548,0.8044647346266718
6.725473764767085e+31,4304846292.931588,147.83100278055838,5767162.60063491,7.443297792715565e+30,0.1734273352521068,0.0021529923084301628,0.804419672439464
6.828371038099425e+31,4334672344.819316,146.41285332461925,5734530.136869322,7.459563000572026e+30,0.17366001017413496,0.001952210052877331,0.8043877797729885
6.931780294761843e+31,4364523601.771469,145.00555731112075,5701618.370140211,7.474735936075084e+30,0.17387355753371014,0.0017601626819096741,0.804366279784381
7.035684604289656e+31,4394397851.856837,143.60600368296852,5668415.485528737,7.488969210036822e+30,0.17409008343411855,0.0015589975096397116,0.8043509190562425
7.1400668198842925e+31,4424292861.874358,142.21756940923757,5634907.721864507,7.502385364379217e+30,0.1742900548687545,0.0013689145931950763,0.8043410305380511
7.244909586732079e+31,4454206119.177964,140.83959279095,5601079.146927631,7.51508987294502e+30,0.1744806013842508,0.0011847492013968728,0.804334649414353
7.350195350456707e+31,4484135117.201132,139.47268016979248,5566911.718118119,7.527162514816908e+30,0.17466094001503865,0.0010083673746530773,0.804330692610309
7.455906365699506e+31,4514074751.867612,138.14046799008153,5532383.492408521,7.538684270290912e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
7.562024704818738e+31,4544020582.543789,136.8127746289387,5497798.664533402,7.54971461047872e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
7.66853226670285e+31,4573971622.724222,135.48786477765313,5463172.749195093,7.56027483887761e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
7.775410785688659e+31,4603927085.183325,134.1658817490604,5428508.707624446,7.570380418956901e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
7.882641840578362e+31,4633886177.95823,132.84696862972828,5393809.504164779,7.580046405580248e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
7.9902068637474725e+31,4663848104.298678,131.53126820857756,5359078.105426898,7.589287468701291e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
8.098087150336226e+31,4693812062.608177,130.21892289504015,5324317.480123531,7.598117913941178e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
8.206263867517435e+31,4723777246.380418,128.9100746189816,5289530.596950795,7.606551700331286e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
8.31471806383254e+31,4753742844.140693,127.60486466747675,5254720.420480223,7.614602455487475e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
8.42343067858918e+31,4783708039.418527,126.3034333712462,5219889.9117856,7.622283488485968e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
8.532382551311787e+31,4813672010.774429,125.00591976487983,5185042.02960801,7.62960780071519e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
8.641554431238522e+31,4843633931.868685,123.71246140749359,5150179.7231395,7.63658809492349e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
8.750926986856335e+31,4873592971.573902,122.42319404855076,5115305.934175711,7.643236782676106e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
8.860480815466632e+31,4903548294.156046,121.13825127318266,5080423.599152436,7.649565990474906e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
8.97019645277447e+31,4933499059.519078,119.85776424273185,5045535.645286613,7.655587564712771e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
9.080054382492773e+31,4963444423.488698,118.58186156591329,5010644.991219802,7.661313075631789e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
9.190035045955294e+31,4993383538.119457,117.310669191454,4975754.552284298,7.666753820490702e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
9.300118851729423e+31,5023315552.021851,116.04431031634982,4940867.236687194,7.67192082607603e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
9.410286185222668e+31,5053239610.702556,114.78290534976067,4905985.934422217,7.676824850632049e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
9.520517418274493e+31,5083154856.884701,113.52657208466717,4871113.527692959,7.681476385383728e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
9.630792918726475e+31,5113060430.784755,112.27542583701927,4836252.878508758,7.685885655773597e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
9.741093059963876e+31,5142955470.397781,111.02957921798756,4801406.838813008,7.690062622491419e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
9.851398230420874e+31,5172839111.599442,109.7891437041211,4766578.330000597,7.694016982592567e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
9.961688843042056e+31,5202710488.424886,108.55422669401382,4731770.258669921,7.697758170506786e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.0071945344694485e+32,5232568733.470307,107.32493354834737,4696985.301364969,7.701295358432464e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.01821482255221e+32,5262412977.00295,106.10137487039174,4662225.784414942,7.704637456337181e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.029227802823556e+32,5292242346.283834,104.88365734124831,4627493.771205991,7.707793112136862e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.0402315357332348e+32,5322055966.226158,103.67188318953403,4592791.425331031,7.710770712965414e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.0512240888238217e+32,5351852959.782528,102.4661527276173,4558121.387419723,7.713578387961639e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.0622035376365685e+32,5381632448.181771,101.26656289420023,4523486.554130539,7.716224011579708e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.073167966608194e+32,5411393551.468722,100.07320664807445,4488889.644031556,7.718715205653444e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.0841154699579766e+32,5441135388.688391,98.88617606335704,4454333.272527065,7.72105934081221e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.095044152564639e+32,5470857077.6371,97.70556210496432,4419820.10076278,7.723263538834848e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.1059521308323818e+32,5500557734.949386,96.53145250936062,4385352.788425733,7.725334675381835e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.1168375335454145e+32,5530236476.276123,95.36393327713967,4350933.9726793505,7.727279382816491e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.1276985027105413e+32,5559892416.342256,94.20308795504015,4316566.265315484,7.72910405330028e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.1385331943871675e+32,5589524669.095824,93.04899774076912,4282252.240973429,7.730814842094358e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.1493397795042238e+32,5619132347.842497,91.90174146586385,4247994.451349325,7.732417671123454e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.1601164446634912e+32,5648714565.411606,90.76139541579494,4213795.42449022,7.733918232809831e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.1708613929288243e+32,5678270434.358477,89.62803329385113,4179657.6643723035,7.735321994119923e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.1815728446007492e+32,5707799067.196695,88.50172610009287,4145583.650268855,7.736634200826314e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.1922490379760763e+32,5737299576.66027,87.38254210770023,4111575.8339703656,7.737859881965075e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.2028882300919756e+32,5766771075.968364,86.27054691695825,4077636.6423265976,7.739003854475562e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.2134886974540996e+32,5796212679.103422,85.16580337223746,4043768.482942122,7.740070728009549e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.2240487367484259e+32,5825623501.101949,84.06837162790058,4009973.739031499,7.74106490989393e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.2345666655363265e+32,5855002658.282596,82.97830950156342,3976254.76750077,7.741990610221145e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.2450408229325404e+32,5884349268.393977,81.89567262008256,3942613.9100431027,7.742851847054871e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.2554695702656937e+32,5913662450.666043,80.8205148371155,3909053.4922824036,7.743652451744428e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.2658512917210328e+32,5942941325.64931,79.7528889844625,3875575.819931227,7.744396074313399e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.2761843949650345e+32,5972185014.801405,78.6928474399721,3842183.18448306,7.745086188905919e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.2864673117516109e+32,6001392639.752269,77.64044316315258,3808877.8583326587,7.745726099286485e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.296698498509639e+32,6030563321.142819,76.59573071630827,3775662.0925810956,7.746318944362738e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.3068764369115192e+32,6059696177.161742,75.55876650282933,3742538.1278775698,7.746867703709257e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.3169996344226263e+32,6088790321.752315,74.52960984115035,3709508.166088008,7.747375203105901e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.3270666248312573e+32,6117844862.537302,73.50832284808507,3676574.360028319,7.747844120023596e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.3370759687590484e+32,6146858898.922258,72.4949691026484,3643738.8250927767,7.748276989059286e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.34702625415159e+32,6175831520.531231,71.48961282648679,3611003.615614328,7.748676207346404e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.3569160967491267e+32,6204761806.217496,70.4923164715338,3578370.726854539,7.749044039882194e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.3667441405370979e+32,6233648823.932024,69.50313871690102,3545842.0866394113,7.74938262479465e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.376509058176541e+32,6262491631.426173,68.52213245795498,3513419.548431402,7.74969397853132e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.3862095514141764e+32,6291289277.834042,67.54934285758496,3481104.9264452173,7.749980000965129e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.3958443514720204e+32,6320040805.77097,66.58480732199646,3448899.9968212624,7.750242480441961e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.4054122194166171e+32,6348745253.607657,65.62855528933662,3416806.4859955623,7.750483098736544e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.414911946507716e+32,6377401657.791533,64.6806088426039,3384826.0949659273,7.750703435900349e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.4243423545263679e+32,6406009054.864547,63.74098408949597,3352960.510128534,7.750904975014597e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.433702296082515e+32,6434566483.038461,62.809692294755216,3321211.4020058587,7.751089106836418e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.442990654901986e+32,6463072983.310524,61.88674119366598,3289580.420672408,7.751257134319035e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.4522063460929408e+32,6491527600.13477,60.972135914359775,3258069.1908979947,7.751410277008096e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.4613483163918573e+32,6519929381.737089,60.06587977752183,3226679.3246944905,7.751549675300389e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.470415544389045e+32,6548277380.115931,59.1679749340769,3195412.411278706,7.751676394570387e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.4794070407337501e+32,6576570650.832602,58.27842263684071,3164270.007071205,7.751791429160312e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.4883218483190328e+32,6604808252.660708,57.3972235326971,3133253.6450207876,7.751895706222249e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.497159042446425e+32,6632989247.111791,56.52437782487632,3102364.8282357594,7.75199008942455e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.5059177309705005e+32,6661112697.89481,55.65988529870738,3071605.024831088,7.752075382518804e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.5145970544235348e+32,6689177670.328078,54.80374539727627,3040975.671450739,7.752152332762214e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.5231961861203795e+32,6717183230.732191,53.9559571224085,3010478.1687259045,7.75222163420298e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.5317143322436492e+32,6745128445.876818,53.11651882854927,2980113.8778005983,7.752283930829633e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.5401507319095484e+32,6773012382.524796,52.28542797770885,2949884.119594501,7.752339819581858e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.5485046572143323e+32,6800834107.148461,51.462680681474986,2919790.1755439728,7.752389853226681e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.5567754132617492e+32,6828592685.881812,50.64827127224553,2889833.285009264,7.752434543105797e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.5649623381716427e+32,6856287184.713176,49.84219189397678,2860014.6441037967,7.752474361753569e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.5730648030698771e+32,6883916669.908142,49.04443217567322,2830335.41121594,7.752509745387491e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.5810822120599183e+32,6911480208.620802,48.25497903369084,2800796.7063861154,7.752541096277251e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.589014002176226e+32,6938976869.636031,47.47381659274776,2771399.6123275687,7.752568784995308e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.596859643319794e+32,6966405724.204531,46.700926154816045,2742145.177695901,7.752593152549427e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.604618638176061e+32,6993765846.954046,45.93628619656409,2713034.418354602,7.752614512402307e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.6122905221154666e+32,7021056316.862281,45.17987240417583,2684068.318925675,7.752633152384398e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.6198748630769724e+32,7048276218.29933,44.431657657725694,2655247.8341132705,7.752649336497115e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.6273712614348266e+32,7075424642.100479,43.69161220700299,2626573.9004902528,7.752663306614006e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.6347793498488673e+32,7102500686.563109,42.95970400101034,2598047.4325300734,7.752675284089364e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.6420987930987135e+32,7129503458.187972,42.23589941071012,2569669.3301170547,7.752685471265259e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.6493292879021048e+32,7156432071.836726,41.52016451357102,2541440.502922661,7.752694052886147e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.6564705627177562e+32,7183285649.805759,40.81246721256401,2513361.863968686,7.752701197437661e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.6635223775331203e+32,7210063319.315524,40.11277977421055,2485434.3182171336,7.752707058395661e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.6704845236372223e+32,7236764208.0324335,39.42108171604914,2457658.781191682,7.752711775380975e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.6773568233791435e+32,7263387437.452346,38.73736239188815,2430036.1690076706,7.752715475252823e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.6841391299122885e+32,7289932115.061463,38.06162073274951,2402567.312587336,7.752718273146446e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.6908313269249597e+32,7316397326.722872,37.393863431561385,2375252.9650663245,7.752720273404388e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.6974333283575226e+32,7342782131.28667,36.734099135247895,2348093.7954293885,7.752721570455152e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.7039450781064674e+32,7369085559.35286,36.08233181087372,2321090.3353110505,7.752722249645957e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.7103665497159122e+32,7395306616.75738,35.438554344328956,2294242.9957410577,7.752722388002332e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.7166977460567256e+32,7421444291.636558,34.80274605599086,2267552.139210008,7.752722054919822e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.722938698993735e+32,7447497563.270401,34.17487186194595,2241018.094581919,7.752721312827134e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.7290894690414502e+32,7473465410.578894,33.55488571289038,2214641.163752386,7.752720217805559e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.7351501450085412e+32,7499346818.544907,32.942734092075554,2188421.668947036,7.752718820142349e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.7411208436315647e+32,7525140782.334148,32.33835955499326,2162359.947063107,7.752717164852871e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.747001709198295e+32,7550846309.266582,31.7417033240501,2136456.333188055,7.752715292165653e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.7527929131610076e+32,7576462419.143078,31.152707117646496,2110711.1526148734,7.752713237963131e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.7584946537401155e+32,7601988143.724281,30.571313459349057,2085124.7146795231,7.752711034183717e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.7641071555185666e+32,7627422525.97487,29.99746586743824,2059697.2838688092,7.752708709199952e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.7696306690273563e+32,7652764619.409864,29.431108324542368,2034429.0714750576,7.752706288158991e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.7750654703225144e+32,7678013488.056256,28.872184301260337,2009320.225936197,7.752703793289345e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.780411860554017e+32,7703168207.078806,28.320636239414828,1984370.7963133557,7.75270124419199e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.7856701655269277e+32,7728227863.688274,27.776405563658972,1959580.7301026008,7.752698658114485e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.7908407352551977e+32,7753191557.242736,27.239434623840143,1934950.034601991,7.752696050154417e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.795923943508466e+32,7778058395.268508,26.709673673140397,1910478.9357135505,7.75269343350159e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.8009201873522715e+32,7802827481.876705,26.187089578766148,1886167.9775940452,7.752690819659289e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.8058298866819938e+32,7827497904.191542,25.671659536598565,1862017.9737128678,7.752688218575647e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.8106534837509453e+32,7852068728.897544,25.163354329493956,1838029.5648976525,7.752685638831698e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.815391442692969e+32,7876539012.130386,24.662127379433482,1814202.850583272,7.752683087800667e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.8200442490398425e+32,7900907814.243911,24.16791747754762,1790537.5506794252,7.752680571756529e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.8246124092339793e+32,7925174209.223684,23.680658910987155,1767033.3276578991,7.752678095995364e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.8290964501366075e+32,7949337287.562993,23.20028547914822,1743689.8420731504,7.752675664955101e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.8334969185319596e+32,7973396158.048495,22.726728998988563,1720506.7321683117,7.752673282314004e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.8378143806276678e+32,7997349950.867093,22.259918575303306,1697483.5907946215,7.752670951074771e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.842049421551808e+32,8021197824.437435,21.799774873198047,1674619.8429376322,7.75266867364118e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.846202644846892e+32,8044938978.94251,21.346204589864012,1651914.6374504988,7.752666451900798e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.8502746719611258e+32,8068572678.630726,20.89909212844115,1629366.6539596764,7.752664287255086e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
1.854266141737328e+32,8092098292.608361,20.458278352485227,1606973.4429005664,7.752662180763006e+30,0.1746718408393025,0.000997652071406378,0.8043305070892918
