age_yr,step_yr,R_Rsun,L_Lsun,Teff_K,central_X,central_Y3,step_error_norm,discrete_luminosity_balance,nuclear_rest_mass_balance,last_halfstep_coupling_iterations,convective_mass_fraction,central_T_K,central_rho,surface_X,surface_Y3,nuclear_deposited_Lsun,nuclear_neutrino_Lsun,last_halfstep_gravothermal_Lsun,hydrogen_mass_Msun,thermal_neutrino_Lsun
1685169536260.6528,2302676693.541073,0.14725797306630786,0.0015646116670779873,2991.498658112719,0.46790277469324726,0.042944354128363955,0.8220557180110832,-1.1102230246251565e-15,-7.682743330406083e-10,4,1.0000000000000004,5565694.944753705,244.24921449469937,0.46790277469324726,0.042944354128363955,0.0015646273384983351,2.717500575308608e-05,-1.565152191793306e-08,0.04679027746932474,1.9898431614798232e-11
1687455265834.656,2285729574.002782,0.1472622205127157,0.0015650880999754015,2991.6832189715105,0.46765693088722665,0.04279595876377425,0.8181435835058481,-1.5543122344752192e-15,-7.543435875945192e-10,4,1.0000000000000004,5567460.241794187,244.235873048451,0.46765693088722665,0.04279595876377425,0.0015651038894757105,2.719469298216811e-05,-1.5769594176027377e-08,0.04676569308872266,1.9906135383589077e-11
1689729591187.0894,2274325352.433459,0.14726648529014144,0.0015655580555940555,2991.8644524997194,0.4674119913506095,0.04264863568549362,0.8150591106897975,-2.6645352591003757e-15,-7.445118965776487e-10,4,1.0000000000000004,5569218.602818875,244.22250352773307,0.4674119913506095,0.04264863568549362,0.0015655738986572164,2.7214265037347904e-05,-1.582314937197253e-08,0.04674119913506091,1.9913793238902667e-11
1691996847129.5552,2267255942.4661436,0.1472707734674411,0.0015660222698926469,2992.0426508163673,0.46716749246960976,0.042502102387532624,0.8154526217468705,-1.1102230246251565e-15,-7.400469126395137e-10,4,1.0000000000000004,5570973.322179053,244.2090717507729,0.46716749246960976,0.042502102387532624,0.0015660381799627349,2.723375711426409e-05,-1.5890148671800117e-08,0.04671674924696097,1.9921418027707205e-11
1694256510218.7236,2259663089.168409,0.14727509479462303,0.001566474049988931,2992.2145207184453,0.4669234931881906,0.04235639337475422,0.8217151706985115,-8.881784197001252e-16,-7.319798100979824e-10,4,1.0000000000000004,5572722.774015799,244.19537078780445,0.4669234931881906,0.04235639337475422,0.0015664901609086508,2.7253104966184153e-05,-1.6090990759412456e-08,0.04669234931881902,1.9928962172807405e-11
1696500007504.7864,2243497286.0626307,0.14727942510469852,0.0015669156512903347,2992.3813886316616,0.4666809239728377,0.04221205941918792,0.8173491507917907,4.440892098500626e-16,-7.162045401187811e-10,4,1.0000000000000004,5574460.936383362,244.1815669946468,0.4666809239728377,0.04221205941918792,0.0015669318796820608,2.7272267212814734e-05,-1.6208455303808194e-08,0.046668092397283784,1.9936421723913798e-11
1698733395873.6895,2233388368.9033985,0.14728376894775028,0.0015673498036880861,2992.544514692707,0.46643913479123683,0.04206870789789734,0.8155208075510956,6.661338147750939e-16,-7.09975966906029e-10,4,1.0000000000000004,5576192.724210071,244.1676706087114,0.46643913479123683,0.04206870789789734,0.0015673661186971462,2.729130839926315e-05,-1.6295065232083003e-08,0.046643913479123715,1.994382679435059e-11
1700959211752.7903,2225815879.1007276,0.14728812572291747,0.0015677778988515737,2992.7045715262516,0.466197854254231,0.04192617429167329,0.815319048316776,1.3322676295501878e-15,-7.0680383768007e-10,4,1.0000000000000004,5577920.225069685,244.15369344380977,0.466197854254231,0.04192617429167329,0.0015677942986191214,2.731025743519144e-05,-1.6379816354170173e-08,0.046619785425423076,1.995119151809761e-11
1703177755267.2214,2218543514.4312286,0.1472924930176766,0.0015682000895464786,2992.861658447055,0.46595705253596503,0.041784438149910105,0.8149069709306733,-2.220446049250313e-16,-7.026792481212851e-10,4,1.0000000000000004,5579643.652614194,244.13963210510897,0.46595705253596503,0.041784438149910105,0.0015682165702738497,2.7329116537503404e-05,-1.6460768854688057e-08,0.04659570525359648,1.995851659173352e-11
1705389609204.5076,2211853937.286188,0.14729686670802514,0.0015686173003544525,2993.0162602397513,0.46571666892585306,0.04164346093544213,0.8140336552747707,4.440892098500626e-16,-7.002682878010091e-10,4,1.0000000000000004,5581363.568872509,244.12550594745704,0.46571666892585306,0.04164346093544213,0.001568633847608589,2.7347896950152604e-05,-1.652728832704329e-08,0.046571666892585246,1.996580882860961e-11
1707595976307.198,2206367102.6907105,0.14730124743560613,0.0015690299457530677,2993.1685695993206,0.46547657488646643,0.04150316491439292,0.8140265768397104,-1.3322676295501878e-15,-6.997378232398432e-10,4,1.0000000000000004,5583080.914825362,244.1113114725076,0.46547657488646643,0.04150316491439292,0.001569046562356157,2.736660987672349e-05,-1.659663001855884e-08,0.04654765748864669,1.9973073005351703e-11
1709796879755.2134,2200903448.0153866,0.1473056321363576,0.0015694379681314278,2993.318591588827,0.4652367698683451,0.04136354777526987,0.8138612159203085,1.3322676295501878e-15,-6.981180078469151e-10,4,1.0000000000000004,5584795.667269928,244.09704400895768,0.4652367698683451,0.04136354777526987,0.0015694546536335727,2.738525410082472e-05,-1.666552183445678e-08,0.04652367698683451,1.998030814611488e-11
