EMBER_ATMOSPHERE 2
source "AMES-COND-2000 / Allard et al. 2001; MESA fd396fd73d3f936da8063ffdf9d92361882eb557; unmodified cool-dwarf tau100 cells"
tau 100
composition_proxy "Native GN93 solar atmosphere used for the specified X=.7 Z=.02 interior; detailed mixtures and helium abundance are not matched"
composition 0.69999999999999996 0 0.28000000000000003 0.0040277310873548045 4.525540547589668e-05 0.0011134710540233279 0.0092135424531459703 0.0055999999999999999
log_teff 16 3.255272505103306 3.2787536009528289 3.3010299956639813 3.3222192947339191 3.3424226808222062 3.3617278360175931 3.3802112417116059 3.3979400086720375 3.4149733479708178 3.4313637641589874 3.4471580313422194 3.4623979978989561 3.4771212547196626 3.4913616938342726 3.5051499783199058 3.5185139398778875
log_g 6 3.5 4.0 4.5 5.0 5.5 6.0
data
3.5123457385981705 6.6437132736776716
3.5216496480499813 7.0399056447187922
3.5304781210910807 7.435977913290194
3.5378482988217392 7.8381104140439284
3.5441083698227986 8.2374771311617661
3.5512496395329278 8.6106206703009569
3.5195009033059947 6.5786370327607271
3.5282214013113888 6.9752201245377172
3.537144849039537 7.3681315526762381
3.5450904100897489 7.7659114086816672
3.5518109467190233 8.1658782359953772
3.5588659437733994 8.5478378149861225
3.5277224202258601 6.5069295134840521
3.5355289301002712 6.9046005474808503
3.5443436718214354 7.2954096259229066
3.5525189245365842 7.6907977370406293
3.5596869097787054 8.0902760452625717
3.5663251621628258 8.4829057259253524
3.5348606222132513 6.4439527719785623
3.542957312992062 6.8360139845807577
3.5514724440738994 7.2248644191329943
3.5598798247701051 7.6167238362190437
3.5670795610327799 8.017797692710797
3.5736201727358887 8.416951224547832
3.5457439132909507 6.3681196446800596
3.5505212501196994 6.7701806921050078
3.5583848885560778 7.1592591078403789
3.5667081200488346 7.5489779887866799
3.5742783399472708 7.9469573543696121
3.580840388303308 8.3497308225093292
3.555969413964899 6.3034194131564441
3.5582901506472862 6.7084684064630116
3.5652333531576668 7.0976955488853761
3.5734655058649976 7.4844352326832135
3.5811615504268355 7.8798183183599271
3.588031461546513 8.2820059156887975
3.5673848347863055 6.2430832129639109
3.5663736102624735 6.650404475596245
3.5723788514054537 7.0379361959167142
3.5802695059298717 7.422132818838854
3.5880413295793931 7.8142893579325206
3.5951369536147499 8.2150728515181548
3.5809515340798872 6.1852482763345247
3.5760848448914069 6.5890708575062762
3.5799676756023886 6.9794039955921576
3.5872207324382783 7.3620685291065167
3.5950235316458157 7.7501739442062059
3.6022563566076502 8.1487741179228035
3.5974076448393397 6.1301310504322233
3.586568514840812 6.5321910866889468
3.5883133971114907 6.9214019324070106
3.5944578553987485 7.3042511259037699
3.6020665056963335 7.6889156846630531
3.6095553529776088 8.0832079736442939
3.5996917439485143 6.1194703434734992
3.5921368804452207 6.501719107510592
3.5974671214503484 6.8655092849655412
3.6021533546053788 7.2481628914181684
3.6092955288739139 7.630454420082561
3.6165360063190759 8.022766436604595
3.6188798892623311 6.0687860352873217
3.6043040462340348 6.4526314895774943
3.6081892713362045 6.809979195318153
3.6108099050013154 7.1919534880074609
3.6170704100367255 7.5719389585460961
3.6244235022028617 7.95808465277472
3.6441728105371078 6.0035031839373607
3.6186574603218156 6.4039879000763751
3.6204909482724545 6.7553152458994914
3.6204694068449768 7.1360289496135163
3.6255464129666342 7.5139531459475117
3.632356755042732 7.8969371698023236
3.6876708194648629 5.9110405199541418
3.6359725555765308 6.3493468924561967
3.6347942599546492 6.6992065435423287
3.6314269245547388 7.0799420422692725
3.6347388764502537 7.4564131044554296
3.6408349896018977 7.8362109058309981
3.7704423303013588 5.8082831692248913
3.6583214962646489 6.2834667719201045
3.6416943748068014 6.67058434091037
3.6392869269465162 7.0403760366786887
3.6427846325883029 7.4083208790503416
3.6488506329050123 7.7812352738683046
3.8369851833647188 5.6686245267020201
3.694301261939807 6.1980461713689046
3.6591501402039301 6.6091608587678046
3.6523334813313388 6.9834353449957156
3.6535193068217748 7.3513370411528642
3.6583893070087421 7.7220452521369429
3.8699590817463161 5.5268521140900386
3.7631513047845599 6.1002233425990822
3.6817210485873009 6.5389299705186836
3.6672421054477504 6.9233509206888941
3.6654519028917911 7.2935371214755431
3.6687566794207127 7.6628885724041886
