pulse_years,Teff_K,radius_cm,photon_luminosity_erg_s,nuclear_power_erg_s,logg,run
2935537.78427495,6219.445562963807,8005399062.13543,6.832729947807522e+31,2.3309537790215995e+31,5.316145662029071,40
2948337.78427495,6217.892007771751,7992533105.868364,6.803982503364949e+31,2.319660459986394e+31,5.317542746341511,40
2961137.78427495,6216.338350225606,7979757565.325524,6.775472296629555e+31,2.3084764197649227e+31,5.318932239698107,40
2973937.78427495,6214.784620787042,7967071417.836379,6.747196378559177e+31,2.297400157763695e+31,5.320314213511013,40
2980337.78427495,6214.005199178176,7960745872.078397,6.733107841368352e+31,2.291900552978922e+31,5.321004113379185,40
2986737.78427495,6213.225558799425,7954442109.098451,6.719075667757346e+31,2.286427348262027e+31,5.321692183070557,40
2996337.78427495,6212.057872182717,7945039120.985053,6.698162086410271e+31,2.2782677056824594e+31,5.322719554031421,40
3005937.78427495,6210.890269983438,7935685288.047821,6.677377035426298e+31,2.2701664381672043e+31,5.323742761385048,40
3009137.78427495,6210.499885491794,7932570627.971247,6.67045913927288e+31,2.267478171079061e+31,5.324083738921279,40
3012337.78427495,6210.109427680257,7929461259.415365,6.663554829078683e+31,2.2647963063417934e+31,5.324424270735338,40
3017137.78427495,6209.524083717844,7924810008.808291,6.653230691813523e+31,2.260785726713748e+31,5.32493391573797,40
3021937.78427495,6208.938701131939,7920170824.591413,6.642937813127676e+31,2.2567894215530724e+31,5.325442536653243,40
3029137.78427495,6208.061709562111,7913241000.233642,6.627572491530553e+31,2.2508221726327185e+31,5.326202849011591,40
3036337.78427495,6207.184881993264,7906338236.233505,6.612278002103377e+31,2.244886633537475e+31,5.326960854635025,40
3045129.412384323,6206.115240462236,7897951037.375146,6.593709621021446e+31,2.2376821322689934e+31,5.327882759938503,40
3053921.0404936955,6205.045881557071,7889603510.435187,6.575245095130061e+31,2.230524120301677e+31,5.3288012771703945,40
3066356.1818909463,6203.536527435235,7877879736.584512,6.549341992184732e+31,2.220479782675414e+31,5.330092940817399,41
3078791.323288197,6202.027709022832,7866233461.0013895,6.523641289421961e+31,2.21052639958716e+31,5.33137797074053,41
3091591.323288197,6200.478253635915,7854329438.970952,6.497414626440836e+31,2.200374937836471e+31,5.332693407624384,41
3104391.323288197,6198.928814210658,7842504356.952083,6.471392398812754e+31,2.1903173730300965e+31,5.334002096728732,41
3117191.323288197,6197.379225929322,7830757211.735754,6.445571153144694e+31,2.1803524605736824e+31,5.335304115782906,41
3129991.323288197,6195.82955522505,7819087272.046408,6.4199488747540665e+31,2.170478978242105e+31,5.336599513026213,41
3142791.323288197,6194.279887885426,7807493851.503769,6.394523717012193e+31,2.1606957239441144e+31,5.337888332238049,41
3155591.323288197,6192.730249305791,7795976277.64191,6.369293620147358e+31,2.151001516778816e+31,5.339170616150582,41
3168391.323288197,6191.180890037719,7784533771.699007,6.344257289960785e+31,2.1413951975089527e+31,5.340446419848368,41
3181191.323288197,6189.631876776576,7773165606.177316,6.319412768728196e+31,2.1318756272029858e+31,5.341715793247152,41
3193991.323288197,6188.08332616195,7761871162.51228,6.294758492845915e+31,2.1224416870669795e+31,5.342978774596258,41
3206791.323288197,6186.535105165389,7750649473.297178,6.270291331512465e+31,2.113092275308696e+31,5.344235441689446,41
3219591.323288197,6184.987212162527,7739499838.736183,6.246009146237801e+31,2.103826307658819e+31,5.345485842961579,41
3232391.323288197,6183.43965523368,7728421569.433597,6.221909871666757e+31,2.0946427180906707e+31,5.34673002617737,41
3245191.323288197,6181.892385240307,7717413999.745955,6.197991267557179e+31,2.0855404571603874e+31,5.347968036918169,41
3257991.323288197,6180.345599952167,7706476377.609072,6.174251961042942e+31,2.076518492139009e+31,5.349199930978413,41
3270791.323288197,6178.799266961646,7695608001.80092,6.150689750245838e+31,2.067575810634153e+31,5.3504257589398465,41
3283591.323288197,6177.2532608442125,7684808241.53379,6.127302195063971e+31,2.0587114145899393e+31,5.351645563914312,41
3296391.323288197,6175.707705238354,7674076410.952497,6.104087774957226e+31,2.049924320452513e+31,5.35285939569081,41
3309191.323288197,6174.163132267023,7663411645.967091,6.081046304953448e+31,2.0412135637496597e+31,5.35406732473714,41
3321991.323288197,6172.619062949957,7652813333.038172,6.0581740165336005e+31,2.032578193025632e+31,5.355269393670825,41
3334791.323288197,6171.075602762795,7642280817.539816,6.035469404056912e+31,2.0240172725983904e+31,5.3564656502062835,41
3347591.323288197,6169.532742395154,7631813456.707955,6.012930542519965e+31,2.015529881498338e+31,5.357656141158976,41
3360391.323288197,6167.990601514824,7621410582.937726,5.990555984370788e+31,2.007115114342792e+31,5.358840916617092,41
3373191.323288197,6166.449224833001,7611071530.018447,5.968344002761564e+31,1.998772079629105e+31,5.360020026964888,41
3385991.323288197,6164.908524926932,7600795687.21756,5.94629246051399e+31,1.9904998997617074e+31,5.36119351669903,41
3392391.323288197,6164.136343228585,7595670443.9885645,5.935301331438003e+31,1.9863886857166177e+31,5.3617794068442635,41
3398791.323288197,6163.364165505344,7590560644.871853,5.924348874992033e+31,1.982294872833323e+31,5.362363925183484,41
3408391.323288197,6162.207636553784,7582933085.354176,5.908011871277113e+31,1.976187601859574e+31,5.363237186766305,41
3417991.323288197,6161.051553960308,7575340399.557358,5.891763119593938e+31,1.9701188719799625e+31,5.364107328560075,41
3424391.323288197,6160.280072112186,7570292542.330826,5.880967175643111e+31,1.9660935874061946e+31,5.364686309082976,41
3430791.323288197,6159.508690671674,7565259920.336371,5.87020945176379e+31,1.9620851801980188e+31,5.365263926595818,41
3440391.323288197,6158.353409995906,7557747431.565662,5.854162616823812e+31,1.956105039845131e+31,5.366126885294689,41
3449991.323288197,6157.198532452213,7550269049.644586,5.83820156357683e+31,1.9501622895232733e+31,5.366986778523211,41
3451956.1818909463,6156.961515718811,7548738870.851986,5.834936867174656e+31,1.948950036577218e+31,5.367162829350319,41
3453921.0404936955,6156.724554299648,7547210068.640015,5.831675819485071e+31,1.9477393359496634e+31,5.367338757440566,41
